Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
24-01-2016 08:00:00,37,,,,18,,122,,
24-01-2016 09:00:00,70,,,,43,,379,,
24-01-2016 10:00:00,172,,,,139,,591,,
24-01-2016 11:00:00,253,,,,317,,748,,
24-01-2016 12:00:00,312,,,,475,,934,,
24-01-2016 13:00:00,447,,,,671,,1112,,
24-01-2016 14:00:00,480,,,,690,,956,,
24-01-2016 15:00:00,510,,,,711,,777,,
24-01-2016 16:00:00,498,,,,630,,1209,,
24-01-2016 17:00:00,491,,,,518,,1161,,
24-01-2016 18:00:00,374,,,,424,,1062,,
24-01-2016 19:00:00,360,,,,231,,908,,
24-01-2016 20:00:00,239,,,,129,,665,,
24-01-2016 21:00:00,161,,,,71,,403,,
24-01-2016 22:00:00,107,,,,46,,384,,
24-01-2016 23:00:00,99,,,,42,,210,,
25-01-2016 00:00:00,61,,,,11,,92,,
25-01-2016 01:00:00,15,,,,14,,221,,
25-01-2016 02:00:00,23,,,,4,,34,,
25-01-2016 03:00:00,11,,,,6,,21,,
25-01-2016 04:00:00,12,,,,13,,39,,
25-01-2016 05:00:00,22,,,,19,,64,,
25-01-2016 06:00:00,55,,,,44,,216,,
25-01-2016 07:00:00,95,,,,63,,446,,
25-01-2016 08:00:00,242,,,,139,,986,,
25-01-2016 09:00:00,243,,,,114,,864,,
25-01-2016 10:00:00,242,,,,157,,941,,
25-01-2016 11:00:00,286,,,,295,,1139,,
25-01-2016 12:00:00,441,,,,282,,990,,
25-01-2016 13:00:00,184,,,,479,,906,,
25-01-2016 14:00:00,0,,,,300,,680,,
25-01-2016 15:00:00,1,,,,219,,902,,
25-01-2016 16:00:00,0,,,,233,,1126,,
25-01-2016 17:00:00,33,,,,331,,1360,,
25-01-2016 18:00:00,348,,,,447,,1107,,
25-01-2016 19:00:00,232,,,,249,,829,,
25-01-2016 20:00:00,175,,,,107,,487,,
25-01-2016 21:00:00,175,,,,69,,408,,
25-01-2016 22:00:00,139,,,,61,,368,,
25-01-2016 23:00:00,78,,,,34,,230,,
26-01-2016 00:00:00,36,,,,24,,91,,
26-01-2016 01:00:00,23,,,,30,,43,,
26-01-2016 02:00:00,12,,,,2,,33,,
26-01-2016 03:00:00,12,,,,5,,20,,
26-01-2016 04:00:00,12,,,,6,,5,,
26-01-2016 05:00:00,15,,,,14,,16,,
26-01-2016 06:00:00,34,,,,24,,29,,
26-01-2016 07:00:00,70,,,,27,,165,,
26-01-2016 08:00:00,235,,,,76,,487,,
26-01-2016 09:00:00,257,,,,65,,470,,
26-01-2016 10:00:00,286,,,,99,,557,,
26-01-2016 11:00:00,254,,,,185,,812,,
26-01-2016 12:00:00,463,,,,359,,1207,,
26-01-2016 13:00:00,575,,,,510,,776,,
26-01-2016 14:00:00,386,,,,260,,522,,
26-01-2016 15:00:00,360,,,,294,,919,,
26-01-2016 16:00:00,472,,,,330,,1025,,
26-01-2016 17:00:00,530,,,,471,,1301,,
26-01-2016 18:00:00,494,,,,435,,1179,,
26-01-2016 19:00:00,406,,,,255,,970,,
26-01-2016 20:00:00,247,,,,114,,680,,
26-01-2016 21:00:00,155,,,,99,,291,,
26-01-2016 22:00:00,102,,,,29,,249,,
26-01-2016 23:00:00,96,,,,18,,142,,
27-01-2016 00:00:00,48,,,,20,,117,,
27-01-2016 01:00:00,20,,,,6,,151,,
27-01-2016 02:00:00,13,,,,4,,38,,
27-01-2016 03:00:00,12,,,,4,,21,,
27-01-2016 04:00:00,7,,,,7,,16,,
27-01-2016 05:00:00,10,,,,15,,54,,
27-01-2016 06:00:00,44,,,,40,,165,,
27-01-2016 07:00:00,86,,,,50,,292,,
27-01-2016 08:00:00,314,,,,131,,997,,
27-01-2016 09:00:00,288,,,,212,,541,,
27-01-2016 10:00:00,236,,,,267,,622,,
27-01-2016 11:00:00,293,,,,245,,813,,
27-01-2016 12:00:00,499,,,,333,,1216,,
27-01-2016 13:00:00,490,,,,415,,1133,,
27-01-2016 14:00:00,446,,,,381,,742,,
27-01-2016 15:00:00,371,,,,378,,801,,
27-01-2016 16:00:00,477,,,,343,,911,,
27-01-2016 17:00:00,492,,,,425,,1261,,
27-01-2016 18:00:00,447,,,,356,,1085,,
27-01-2016 19:00:00,395,,,,222,,891,,
27-01-2016 20:00:00,272,,,,126,,626,,
27-01-2016 21:00:00,196,,,,62,,402,,
27-01-2016 22:00:00,114,,,,51,,456,,
27-01-2016 23:00:00,82,,,,32,,277,,
28-01-2016 00:00:00,43,,,,15,,108,,
28-01-2016 01:00:00,25,,,,17,,83,,
28-01-2016 02:00:00,16,,,,5,,55,,
28-01-2016 03:00:00,25,,,,1,,33,,
28-01-2016 04:00:00,13,,,,10,,30,,
28-01-2016 05:00:00,11,,,,14,,52,,
28-01-2016 06:00:00,41,,,,52,,220,,
28-01-2016 07:00:00,93,,,,66,,636,,
28-01-2016 08:00:00,273,,,,175,,1303,,
28-01-2016 09:00:00,332,,,,195,,1121,,
28-01-2016 10:00:00,258,,,,287,,1117,,
28-01-2016 11:00:00,296,,,,392,,1190,,
28-01-2016 12:00:00,457,,,,489,,1513,,
28-01-2016 13:00:00,513,,,,503,,827,,
28-01-2016 14:00:00,383,,,,415,,692,,
28-01-2016 15:00:00,365,,,,257,,571,,
28-01-2016 16:00:00,428,,,,473,,1235,,
28-01-2016 17:00:00,527,,,,508,,1449,,
28-01-2016 18:00:00,524,,,,420,,1077,,
28-01-2016 19:00:00,444,,,,311,,915,,
28-01-2016 20:00:00,293,,,,221,,690,,
28-01-2016 21:00:00,273,,,,104,,468,,
28-01-2016 22:00:00,148,,,,55,,493,,
28-01-2016 23:00:00,104,,,,43,,259,,
29-01-2016 00:00:00,62,,,,30,,150,,
29-01-2016 01:00:00,34,,,,8,,74,,
29-01-2016 02:00:00,19,,,,1,,48,,
29-01-2016 03:00:00,20,,,,15,,49,,
29-01-2016 04:00:00,60,,,,10,,28,,
29-01-2016 05:00:00,36,,,,16,,29,,
29-01-2016 06:00:00,42,,,,30,,92,,
29-01-2016 07:00:00,78,,,,35,,314,,
29-01-2016 08:00:00,245,,,,118,,910,,
29-01-2016 09:00:00,250,,,,153,,807,,
29-01-2016 10:00:00,276,,,,217,,883,,
29-01-2016 11:00:00,281,,,,190,,953,,
29-01-2016 12:00:00,488,,,,419,,1360,,
29-01-2016 13:00:00,545,,,,690,,1409,,
29-01-2016 14:00:00,463,,,,568,,936,,
29-01-2016 15:00:00,481,,,,544,,1251,,
29-01-2016 16:00:00,485,,,,514,,1298,,
29-01-2016 17:00:00,554,,,,598,,1493,,
29-01-2016 18:00:00,538,,,,479,,1041,,
29-01-2016 19:00:00,442,,,,254,,876,,
29-01-2016 20:00:00,284,,,,149,,753,,
29-01-2016 21:00:00,281,,,,74,,509,,
29-01-2016 22:00:00,176,,,,69,,492,,
29-01-2016 23:00:00,241,,,,48,,323,,
30-01-2016 00:00:00,1527,,,,28,,152,,
30-01-2016 01:00:00,75,,,,17,,156,,
30-01-2016 02:00:00,50,,,,12,,126,,
30-01-2016 03:00:00,50,,,,14,,103,,
30-01-2016 04:00:00,36,,,,11,,35,,
30-01-2016 05:00:00,15,,,,12,,28,,
30-01-2016 06:00:00,35,,,,22,,82,,
30-01-2016 07:00:00,44,,,,25,,155,,
30-01-2016 08:00:00,46,,,,38,,287,,
30-01-2016 09:00:00,127,,,,108,,497,,
30-01-2016 10:00:00,291,,,,255,,787,,
30-01-2016 11:00:00,342,,,,449,,1102,,
30-01-2016 12:00:00,594,,,,602,,1373,,
30-01-2016 13:00:00,556,,,,802,,1421,,
30-01-2016 14:00:00,553,,,,829,,832,,
30-01-2016 15:00:00,528,,,,827,,1035,,
30-01-2016 16:00:00,600,,,,789,,1265,,
30-01-2016 17:00:00,531,,,,692,,1308,,
30-01-2016 18:00:00,475,,,,494,,1135,,
30-01-2016 19:00:00,487,,,,285,,951,,
30-01-2016 20:00:00,288,,,,125,,791,,
30-01-2016 21:00:00,238,,,,100,,789,,
30-01-2016 22:00:00,225,,,,51,,742,,
30-01-2016 23:00:00,203,,,,39,,623,,
31-01-2016 00:00:00,196,,,,28,,272,,
31-01-2016 01:00:00,102,,,,25,,226,,
31-01-2016 02:00:00,95,,,,53,,178,,
31-01-2016 03:00:00,47,,,,39,,361,,
31-01-2016 04:00:00,34,,,,6,,151,,
31-01-2016 05:00:00,26,,,,10,,61,,
31-01-2016 06:00:00,19,,,,14,,52,,
31-01-2016 07:00:00,27,,,,19,,70,,
31-01-2016 08:00:00,36,,,,19,,113,,
31-01-2016 09:00:00,60,,,,27,,200,,
31-01-2016 10:00:00,130,,,,108,,417,,
31-01-2016 11:00:00,273,,,,296,,578,,
31-01-2016 12:00:00,322,,,,473,,695,,
31-01-2016 13:00:00,419,,,,485,,500,,
31-01-2016 14:00:00,436,,,,460,,587,,
31-01-2016 15:00:00,441,,,,509,,522,,
31-01-2016 16:00:00,415,,,,440,,603,,
31-01-2016 17:00:00,401,,,,344,,548,,
31-01-2016 18:00:00,359,,,,241,,562,,
31-01-2016 19:00:00,255,,,,132,,537,,
31-01-2016 20:00:00,190,,,,66,,326,,
31-01-2016 21:00:00,158,,,,38,,339,,
31-01-2016 22:00:00,114,,,,31,,290,,
31-01-2016 23:00:00,148,,,,29,,154,,
01-02-2016 00:00:00,38,,,,11,,80,,
01-02-2016 01:00:00,21,,,,6,,78,,
01-02-2016 02:00:00,5,,,,5,,22,,
01-02-2016 03:00:00,7,,,,8,,27,,
01-02-2016 04:00:00,15,,,,8,,19,,
01-02-2016 05:00:00,11,,,,15,,49,,
01-02-2016 06:00:00,43,,,,25,,144,,
01-02-2016 07:00:00,83,,,,56,,364,,
01-02-2016 08:00:00,248,,,,133,,1083,,
01-02-2016 09:00:00,290,,,,159,,881,,
01-02-2016 10:00:00,229,,,,175,,811,,
01-02-2016 11:00:00,310,,,,239,,1031,,
01-02-2016 12:00:00,652,,,,386,,1402,,
01-02-2016 13:00:00,566,,,,528,,1125,,
01-02-2016 14:00:00,406,,,,304,,574,,
01-02-2016 15:00:00,414,,,,336,,600,,
01-02-2016 16:00:00,506,,,,262,,716,,
01-02-2016 17:00:00,440,,,,379,,1068,,
01-02-2016 18:00:00,402,,,,269,,765,,
01-02-2016 19:00:00,336,,,,170,,503,,
01-02-2016 20:00:00,211,,,,53,,360,,
01-02-2016 21:00:00,133,,,,50,,278,,
01-02-2016 22:00:00,169,,,,42,,292,,
01-02-2016 23:00:00,71,,,,29,,240,,
02-02-2016 00:00:00,37,,,,11,,62,,
02-02-2016 01:00:00,13,,,,3,,23,,
02-02-2016 02:00:00,7,,,,7,,57,,
02-02-2016 03:00:00,4,,,,5,,31,,
02-02-2016 04:00:00,12,,,,7,,20,,
02-02-2016 05:00:00,44,,,,14,,47,,
02-02-2016 06:00:00,42,,,,32,,178,,
02-02-2016 07:00:00,93,,,,53,,580,,
02-02-2016 08:00:00,270,,,,153,,1149,,
02-02-2016 09:00:00,300,,,,159,,1001,,
02-02-2016 10:00:00,260,,,,180,,929,,
02-02-2016 11:00:00,293,,,,286,,1114,,
02-02-2016 12:00:00,562,,,,449,,1531,,
02-02-2016 13:00:00,600,,,,663,,1409,,
02-02-2016 14:00:00,481,,,,525,,809,,
02-02-2016 15:00:00,460,,,,512,,842,,
02-02-2016 16:00:00,494,,,,430,,945,,
02-02-2016 17:00:00,528,,,,480,,1348,,
02-02-2016 18:00:00,490,,,,475,,1113,,
02-02-2016 19:00:00,397,,,,185,,847,,
02-02-2016 20:00:00,288,,,,124,,607,,
02-02-2016 21:00:00,207,,,,80,,451,,
02-02-2016 22:00:00,160,,,,79,,372,,
02-02-2016 23:00:00,115,,,,31,,212,,
03-02-2016 00:00:00,47,,,,14,,103,,
03-02-2016 01:00:00,14,,,,10,,53,,
03-02-2016 02:00:00,31,,,,8,,16,,
03-02-2016 03:00:00,9,,,,5,,16,,
03-02-2016 04:00:00,14,,,,10,,18,,
03-02-2016 05:00:00,32,,,,14,,39,,
03-02-2016 06:00:00,35,,,,31,,154,,
03-02-2016 07:00:00,88,,,,56,,502,,
03-02-2016 08:00:00,247,,,,201,,1189,,
03-02-2016 09:00:00,375,,,,204,,999,,
03-02-2016 10:00:00,297,,,,257,,1000,,
03-02-2016 11:00:00,303,,,,358,,1010,,
03-02-2016 12:00:00,512,,,,483,,1283,,
03-02-2016 13:00:00,653,,,,711,,1351,,
03-02-2016 14:00:00,476,,,,642,,879,,
03-02-2016 15:00:00,425,,,,556,,975,,
03-02-2016 16:00:00,475,,,,555,,1298,,
03-02-2016 17:00:00,546,,,,643,,1574,,
03-02-2016 18:00:00,477,,,,503,,1307,,
03-02-2016 19:00:00,416,,,,291,,978,,
03-02-2016 20:00:00,29,,,,128,,712,,
03-02-2016 21:00:00,159,,,,75,,409,,
03-02-2016 22:00:00,177,,,,54,,329,,
03-02-2016 23:00:00,94,,,,49,,217,,
04-02-2016 00:00:00,68,,,,16,,79,,
04-02-2016 01:00:00,17,,,,10,,30,,
04-02-2016 02:00:00,21,,,,4,,22,,
04-02-2016 03:00:00,13,,,,4,,22,,
04-02-2016 04:00:00,14,,,,5,,15,,
04-02-2016 05:00:00,10,,,,12,,27,,
04-02-2016 06:00:00,43,,,,30,,142,,
04-02-2016 07:00:00,88,,,,66,,507,,
04-02-2016 08:00:00,244,,,,158,,1079,,
04-02-2016 09:00:00,291,,,,181,,927,,
04-02-2016 10:00:00,283,,,,229,,924,,
04-02-2016 11:00:00,341,,,,304,,993,,
04-02-2016 12:00:00,515,,,,550,,1193,,
04-02-2016 13:00:00,767,,,,712,,1505,,
04-02-2016 14:00:00,484,,,,514,,1130,,
04-02-2016 15:00:00,473,,,,553,,1176,,
04-02-2016 16:00:00,537,,,,528,,1257,,
04-02-2016 17:00:00,671,,,,601,,1586,,
04-02-2016 18:00:00,490,,,,562,,1277,,
04-02-2016 19:00:00,422,,,,303,,963,,
04-02-2016 20:00:00,313,,,,210,,809,,
04-02-2016 21:00:00,236,,,,129,,572,,
04-02-2016 22:00:00,222,,,,63,,585,,
04-02-2016 23:00:00,126,,,,35,,400,,
05-02-2016 00:00:00,96,,,,29,,177,,
05-02-2016 01:00:00,31,,,,8,,62,,
05-02-2016 02:00:00,24,,,,8,,90,,
05-02-2016 03:00:00,16,,,,10,,42,,
05-02-2016 04:00:00,10,,,,7,,35,,
05-02-2016 05:00:00,8,,,,16,,51,,
05-02-2016 06:00:00,51,,,,32,,186,,
05-02-2016 07:00:00,102,,,,79,,571,,
05-02-2016 08:00:00,260,,,,172,,1150,,
05-02-2016 09:00:00,342,,,,184,,961,,
05-02-2016 10:00:00,287,,,,211,,964,,
05-02-2016 11:00:00,328,,,,288,,886,,
05-02-2016 12:00:00,457,,,,438,,874,,
05-02-2016 13:00:00,537,,,,558,,950,,
05-02-2016 14:00:00,445,,,,458,,909,,
05-02-2016 15:00:00,333,,,,148,,416,,
05-02-2016 16:00:00,358,,,,157,,596,,
05-02-2016 17:00:00,701,,,,322,,982,,
05-02-2016 18:00:00,511,,,,361,,176,,
05-02-2016 19:00:00,387,,,,204,,0,,
05-02-2016 20:00:00,312,,,,137,,0,,
05-02-2016 21:00:00,227,,,,82,,0,,
05-02-2016 22:00:00,242,,,,71,,1,,
05-02-2016 23:00:00,207,,,,62,,258,,
06-02-2016 00:00:00,92,,,,39,,287,,
06-02-2016 01:00:00,74,,,,27,,213,,
06-02-2016 02:00:00,70,,,,27,,251,,
06-02-2016 03:00:00,63,,,,14,,128,,
06-02-2016 04:00:00,46,,,,18,,83,,
06-02-2016 05:00:00,25,,,,10,,66,,
06-02-2016 06:00:00,29,,,,24,,121,,
06-02-2016 07:00:00,37,,,,46,,176,,
06-02-2016 08:00:00,55,,,,63,,338,,
06-02-2016 09:00:00,152,,,,137,,588,,
06-02-2016 10:00:00,283,,,,300,,893,,
06-02-2016 11:00:00,354,,,,468,,1057,,
06-02-2016 12:00:00,506,,,,701,,1218,,
06-02-2016 13:00:00,613,,,,866,,1322,,
06-02-2016 14:00:00,539,,,,599,,671,,
06-02-2016 15:00:00,559,,,,719,,1177,,
06-02-2016 16:00:00,582,,,,657,,1426,,
06-02-2016 17:00:00,579,,,,600,,1145,,
06-02-2016 18:00:00,476,,,,421,,1108,,
06-02-2016 19:00:00,423,,,,248,,987,,
06-02-2016 20:00:00,349,,,,146,,850,,
06-02-2016 21:00:00,240,,,,105,,620,,
06-02-2016 22:00:00,188,,,,78,,654,,
06-02-2016 23:00:00,248,,,,62,,544,,
07-02-2016 00:00:00,381,,,,31,,283,,
07-02-2016 01:00:00,152,,,,23,,180,,
07-02-2016 02:00:00,53,,,,44,,185,,
07-02-2016 03:00:00,62,,,,16,,221,,
07-02-2016 04:00:00,40,,,,8,,93,,
07-02-2016 05:00:00,17,,,,7,,36,,
07-02-2016 06:00:00,23,,,,13,,50,,
07-02-2016 07:00:00,33,,,,22,,80,,
07-02-2016 08:00:00,30,,,,28,,183,,
07-02-2016 09:00:00,62,,,,40,,385,,
07-02-2016 10:00:00,152,,,,192,,734,,
07-02-2016 11:00:00,269,,,,119,,948,,
07-02-2016 12:00:00,360,,,,430,,919,,
07-02-2016 13:00:00,499,,,,507,,872,,
07-02-2016 14:00:00,468,,,,527,,664,,
07-02-2016 15:00:00,445,,,,468,,645,,
07-02-2016 16:00:00,423,,,,491,,657,,
07-02-2016 17:00:00,427,,,,403,,798,,
07-02-2016 18:00:00,314,,,,246,,593,,
07-02-2016 19:00:00,260,,,,96,,488,,
07-02-2016 20:00:00,196,,,,77,,564,,
07-02-2016 21:00:00,137,,,,58,,485,,
07-02-2016 22:00:00,165,,,,53,,416,,
07-02-2016 23:00:00,199,,,,38,,218,,
08-02-2016 00:00:00,217,,,,38,,98,,
08-02-2016 01:00:00,212,,,,12,,78,,
08-02-2016 02:00:00,18,,,,10,,30,,
08-02-2016 03:00:00,17,,,,6,,74,,
08-02-2016 04:00:00,14,,,,6,,66,,
08-02-2016 05:00:00,13,,,,10,,33,,
08-02-2016 06:00:00,37,,,,29,,94,,
08-02-2016 07:00:00,72,,,,54,,471,,
08-02-2016 08:00:00,260,,,,140,,1116,,
08-02-2016 09:00:00,272,,,,129,,928,,
08-02-2016 10:00:00,270,,,,189,,994,,
08-02-2016 11:00:00,434,,,,253,,1008,,
08-02-2016 12:00:00,478,,,,468,,1198,,
08-02-2016 13:00:00,646,,,,605,,1332,,
08-02-2016 14:00:00,431,,,,377,,878,,
08-02-2016 15:00:00,405,,,,343,,910,,
08-02-2016 16:00:00,471,,,,379,,927,,
08-02-2016 17:00:00,454,,,,379,,1183,,
08-02-2016 18:00:00,429,,,,276,,880,,
08-02-2016 19:00:00,335,,,,134,,722,,
08-02-2016 20:00:00,218,,,,85,,513,,
08-02-2016 21:00:00,174,,,,64,,345,,
08-02-2016 22:00:00,205,,,,39,,257,,
08-02-2016 23:00:00,136,,,,16,,205,,
09-02-2016 00:00:00,40,,,,13,,77,,
09-02-2016 01:00:00,20,,,,7,,48,,
09-02-2016 02:00:00,11,,,,7,,54,,
09-02-2016 03:00:00,11,,,,8,,33,,
09-02-2016 04:00:00,13,,,,9,,17,,
09-02-2016 05:00:00,16,,,,13,,70,,
09-02-2016 06:00:00,37,,,,31,,198,,
09-02-2016 07:00:00,94,,,,86,,698,,
09-02-2016 08:00:00,258,,,,170,,1261,,
09-02-2016 09:00:00,275,,,,152,,1011,,
09-02-2016 10:00:00,251,,,,205,,1025,,
09-02-2016 11:00:00,329,,,,252,,902,,
09-02-2016 12:00:00,440,,,,259,,809,,
09-02-2016 13:00:00,500,,,,310,,573,,
09-02-2016 14:00:00,311,,,,184,,475,,
09-02-2016 15:00:00,364,,,,262,,913,,
09-02-2016 16:00:00,491,,,,332,,1135,,
09-02-2016 17:00:00,483,,,,372,,1215,,
09-02-2016 18:00:00,456,,,,267,,897,,
09-02-2016 19:00:00,348,,,,135,,686,,
09-02-2016 20:00:00,261,,,,75,,514,,
09-02-2016 21:00:00,154,,,,63,,508,,
09-02-2016 22:00:00,129,,,,62,,344,,
09-02-2016 23:00:00,84,,,,32,,219,,
10-02-2016 00:00:00,38,,,,19,,99,,
10-02-2016 01:00:00,20,,,,13,,39,,
10-02-2016 02:00:00,10,,,,1,,29,,
10-02-2016 03:00:00,16,,,,6,,23,,
10-02-2016 04:00:00,12,,,,3,,32,,
10-02-2016 05:00:00,10,,,,14,,54,,
10-02-2016 06:00:00,38,,,,20,,175,,
10-02-2016 07:00:00,101,,,,48,,580,,
10-02-2016 08:00:00,254,,,,115,,1240,,
10-02-2016 09:00:00,382,,,,150,,1195,,
10-02-2016 10:00:00,275,,,,192,,1171,,
10-02-2016 11:00:00,296,,,,374,,1444,,
10-02-2016 12:00:00,513,,,,619,,1841,,
10-02-2016 13:00:00,724,,,,874,,1959,,
10-02-2016 14:00:00,544,,,,678,,1058,,
10-02-2016 15:00:00,478,,,,636,,1228,,
10-02-2016 16:00:00,465,,,,654,,1548,,
10-02-2016 17:00:00,0,,,,701,,1708,,
10-02-2016 18:00:00,1,,,,527,,1541,,
10-02-2016 19:00:00,3,,,,355,,1140,,
10-02-2016 20:00:00,0,,,,145,,860,,
10-02-2016 21:00:00,1,,,,99,,631,,
10-02-2016 22:00:00,0,,,,80,,542,,
10-02-2016 23:00:00,25,,,,53,,412,,
11-02-2016 00:00:00,53,,,,26,,,,
11-02-2016 01:00:00,11,,,,7,,,,
11-02-2016 02:00:00,31,,,,3,,,,
11-02-2016 03:00:00,17,,,,6,,,,
11-02-2016 04:00:00,19,,,,8,,,,
11-02-2016 05:00:00,14,,,,19,,,,
11-02-2016 06:00:00,50,,,,44,,,,
11-02-2016 07:00:00,105,,,,104,,,,
11-02-2016 08:00:00,325,,,,185,,,,
11-02-2016 09:00:00,320,,,,251,,,,
11-02-2016 10:00:00,292,,,,374,,,,
11-02-2016 11:00:00,332,,,,495,,,,
11-02-2016 12:00:00,536,,,,669,,,,
11-02-2016 13:00:00,639,,,,909,,,,
11-02-2016 14:00:00,533,,,,686,,,,
11-02-2016 15:00:00,469,,,,585,,,,
11-02-2016 16:00:00,486,,,,524,,,,
11-02-2016 17:00:00,628,,,,714,,,,
11-02-2016 18:00:00,696,,,,673,,,,
11-02-2016 19:00:00,457,,,,482,,,,
11-02-2016 20:00:00,307,,,,304,,,,
11-02-2016 21:00:00,265,,,,161,,,,
11-02-2016 22:00:00,217,,,,83,,,,
11-02-2016 23:00:00,132,,,,47,,,,
12-02-2016 00:00:00,62,,,,35,,,,
12-02-2016 01:00:00,38,,,,7,,,,
12-02-2016 02:00:00,28,,,,7,,,,
12-02-2016 03:00:00,29,,,,6,,,,
12-02-2016 04:00:00,10,,,,7,,,,
12-02-2016 05:00:00,18,,,,15,,,,
12-02-2016 06:00:00,45,,,,45,,,,
12-02-2016 07:00:00,110,,,,78,,,,
12-02-2016 08:00:00,267,,,,175,,,,
12-02-2016 09:00:00,332,,,,166,,,,
12-02-2016 10:00:00,302,,,,261,,,,
12-02-2016 11:00:00,343,,,,410,,,,
12-02-2016 12:00:00,516,,,,676,,,,
12-02-2016 13:00:00,652,,,,851,,,,
12-02-2016 14:00:00,498,,,,657,,,,
12-02-2016 15:00:00,435,,,,576,,,,
12-02-2016 16:00:00,472,,,,613,,,,
12-02-2016 17:00:00,488,,,,761,,,,
12-02-2016 18:00:00,571,,,,633,,,,
12-02-2016 19:00:00,481,,,,401,,,,
12-02-2016 20:00:00,340,,,,217,,,,
12-02-2016 21:00:00,270,,,,143,,,,
12-02-2016 22:00:00,203,,,,81,,,,
12-02-2016 23:00:00,207,,,,59,,,,
13-02-2016 00:00:00,116,,,,38,,,,
13-02-2016 01:00:00,91,,,,20,,,,
13-02-2016 02:00:00,63,,,,20,,,,
13-02-2016 03:00:00,58,,,,10,,,,
13-02-2016 04:00:00,48,,,,16,,,,
13-02-2016 05:00:00,16,,,,11,,,,
13-02-2016 06:00:00,42,,,,13,,,,
13-02-2016 07:00:00,37,,,,28,,,,
13-02-2016 08:00:00,54,,,,55,,,,
13-02-2016 09:00:00,155,,,,159,,,,
13-02-2016 10:00:00,266,,,,291,,,,
13-02-2016 11:00:00,362,,,,521,,,,
13-02-2016 12:00:00,489,,,,744,,,,
13-02-2016 13:00:00,572,,,,930,,,,
13-02-2016 14:00:00,637,,,,873,,,,
13-02-2016 15:00:00,556,,,,855,,,,
13-02-2016 16:00:00,566,,,,917,,,,
13-02-2016 17:00:00,516,,,,870,,,,
13-02-2016 18:00:00,488,,,,619,,,,
13-02-2016 19:00:00,422,,,,374,,,,
13-02-2016 20:00:00,406,,,,232,,,,
13-02-2016 21:00:00,304,,,,121,,,,
13-02-2016 22:00:00,226,,,,84,,,,
13-02-2016 23:00:00,233,,,,50,,,,
14-02-2016 00:00:00,392,,,,43,,,,
14-02-2016 01:00:00,109,,,,24,,,,
14-02-2016 02:00:00,95,,,,35,,,,
14-02-2016 03:00:00,54,,,,29,,,,
14-02-2016 04:00:00,37,,,,10,,,,
14-02-2016 05:00:00,18,,,,5,,,,
14-02-2016 06:00:00,25,,,,13,,,,
14-02-2016 07:00:00,21,,,,16,,,,
14-02-2016 08:00:00,33,,,,20,,,,
14-02-2016 09:00:00,59,,,,39,,,,
14-02-2016 10:00:00,156,,,,169,,,,
14-02-2016 11:00:00,238,,,,372,,,,
14-02-2016 12:00:00,362,,,,439,,,,
14-02-2016 13:00:00,444,,,,621,,,,
14-02-2016 14:00:00,475,,,,737,,,,
14-02-2016 15:00:00,479,,,,797,,,,
14-02-2016 16:00:00,509,,,,758,,,,
14-02-2016 17:00:00,489,,,,670,,,,
14-02-2016 18:00:00,460,,,,553,,,,
14-02-2016 19:00:00,348,,,,311,,,,
14-02-2016 20:00:00,305,,,,149,,,,
14-02-2016 21:00:00,150,,,,117,,,,
14-02-2016 22:00:00,141,,,,64,,,,
14-02-2016 23:00:00,128,,,,45,,,,
15-02-2016 00:00:00,56,,,,18,,,,
15-02-2016 01:00:00,27,,,,14,,,,
15-02-2016 02:00:00,18,,,,6,,,,
15-02-2016 03:00:00,15,,,,11,,,,
15-02-2016 04:00:00,24,,,,6,,,,
15-02-2016 05:00:00,19,,,,16,,,,
15-02-2016 06:00:00,45,,,,52,,,,
15-02-2016 07:00:00,97,,,,75,,,,
15-02-2016 08:00:00,267,,,,168,,,,
15-02-2016 09:00:00,362,,,,217,,,,
15-02-2016 10:00:00,275,,,,337,,,,
15-02-2016 11:00:00,386,,,,433,,,,
15-02-2016 12:00:00,456,,,,758,,,,
15-02-2016 13:00:00,789,,,,982,,,,
15-02-2016 14:00:00,503,,,,673,,,,
15-02-2016 15:00:00,421,,,,673,,,,
15-02-2016 16:00:00,534,,,,702,,,,
15-02-2016 17:00:00,537,,,,738,,,,
15-02-2016 18:00:00,468,,,,626,,,,
15-02-2016 19:00:00,408,,,,304,,,,
15-02-2016 20:00:00,256,,,,175,,,,
15-02-2016 21:00:00,191,,,,105,,,,
15-02-2016 22:00:00,141,,,,59,,,,
15-02-2016 23:00:00,112,,,,52,,,,
16-02-2016 00:00:00,71,,,,18,,,,
16-02-2016 01:00:00,18,,,,3,,,,
16-02-2016 02:00:00,5,,,,2,,,,
16-02-2016 03:00:00,13,,,,14,,,,
16-02-2016 04:00:00,8,,,,13,,,,
16-02-2016 05:00:00,9,,,,19,,,,
16-02-2016 06:00:00,52,,,,43,,,,
16-02-2016 07:00:00,82,,,,84,,,,
16-02-2016 08:00:00,279,,,,204,,,,
16-02-2016 09:00:00,311,,,,251,,,,
16-02-2016 10:00:00,279,,,,285,,,,
16-02-2016 11:00:00,310,,,,419,,,,
