Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
20/01/2018 07:00,31,143,221,0,32,209,,103,0
20/01/2018 08:00,63,210,393,0,34,357,,182,0
20/01/2018 09:00,136,372,695,0,80,533,,255,0
20/01/2018 10:00,205,620,1161,0,160,823,,614,0
20/01/2018 11:00,279,808,1596,0,289,832,,460,0
20/01/2018 12:00,419,1251,2282,0,453,1102,,598,0
20/01/2018 13:00,502,1381,2680,0,555,1120,,657,0
20/01/2018 14:00,581,1132,3138,0,603,1341,,639,0
20/01/2018 15:00,686,1314,3368,0,738,1237,,879,0
20/01/2018 16:00,587,1427,3471,0,637,1203,,1104,0
20/01/2018 17:00,594,1244,2546,0,617,1171,,933,0
20/01/2018 18:00,417,952,2076,0,442,1025,,1044,0
20/01/2018 19:00,453,626,1193,0,340,695,,1142,0
20/01/2018 20:00,370,471,654,1,213,658,,797,0
20/01/2018 21:00,292,385,378,0,95,586,,900,0
20/01/2018 22:00,518,346,265,0,97,408,,821,0
20/01/2018 23:00,187,438,202,0,49,484,,589,0
21/01/2018 00:00,99,311,97,0,41,249,,587,0
21/01/2018 01:00,75,240,94,0,23,192,,282,0
21/01/2018 02:00,30,210,74,0,36,345,,178,0
21/01/2018 03:00,41,172,43,0,10,275,,121,0
21/01/2018 04:00,33,85,23,3,7,105,,35,0
21/01/2018 05:00,8,30,11,0,2,23,,12,0
21/01/2018 06:00,22,30,31,0,9,50,,49,0
21/01/2018 07:00,28,32,50,0,15,53,,23,0
21/01/2018 08:00,39,37,116,0,20,89,,52,0
21/01/2018 09:00,60,61,278,0,15,182,,174,0
21/01/2018 10:00,182,171,810,0,62,457,,232,0
21/01/2018 11:00,232,445,1436,0,214,735,,314,0
21/01/2018 12:00,319,669,1980,0,264,957,,326,0
21/01/2018 13:00,402,857,2815,0,389,1318,,456,0
21/01/2018 14:00,503,992,3704,0,560,1668,,763,0
21/01/2018 15:00,494,1111,3650,759,583,1749,,664,0
21/01/2018 16:00,492,1324,3692,1428,482,1788,,961,0
21/01/2018 17:00,452,1138,3263,1236,470,1697,,715,0
21/01/2018 18:00,464,659,2143,870,358,1426,,659,0
21/01/2018 19:00,288,330,1125,521,166,1006,,566,0
21/01/2018 20:00,230,261,615,356,98,784,,525,0
21/01/2018 21:00,150,140,342,186,79,647,,395,0
21/01/2018 22:00,127,133,250,191,50,508,,411,0
21/01/2018 23:00,73,135,168,122,48,446,,344,0
22/01/2018 00:00,37,98,88,77,20,213,,528,0
22/01/2018 01:00,16,87,55,39,6,137,,183,0
22/01/2018 02:00,17,66,34,28,4,93,,52,0
22/01/2018 03:00,21,44,22,14,5,70,,175,0
22/01/2018 04:00,16,51,50,11,13,76,,66,0
22/01/2018 05:00,24,56,131,14,24,93,,267,0
22/01/2018 06:00,64,215,267,65,35,226,,469,0
22/01/2018 07:00,118,520,607,169,70,545,,1011,0
22/01/2018 08:00,336,1343,1562,497,191,1254,,1014,0
22/01/2018 09:00,292,982,1805,610,192,1238,,866,0
22/01/2018 10:00,305,1038,2159,699,206,1217,,681,0
22/01/2018 11:00,323,977,2710,800,251,1481,,704,0
22/01/2018 12:00,554,1446,3371,1151,462,1849,,847,0
22/01/2018 13:00,699,1849,4216,1413,656,2262,,1068,0
22/01/2018 14:00,513,1266,3619,1390,482,1985,,974,0
22/01/2018 15:00,463,1234,3906,1231,475,2097,,1072,0
22/01/2018 16:00,533,1302,4188,1371,515,2158,,1297,0
22/01/2018 17:00,776,1463,3922,1459,635,2475,,1412,0
22/01/2018 18:00,638,1125,3026,1067,511,1898,,1167,0
22/01/2018 19:00,741,606,1626,669,338,1366,,858,0
22/01/2018 20:00,272,369,865,454,61,941,,622,0
22/01/2018 21:00,214,360,512,244,0,816,,504,0
22/01/2018 22:00,123,335,282,254,0,569,,437,0
22/01/2018 23:00,62,296,153,105,0,370,,521,0
23/01/2018 00:00,38,238,87,76,0,160,,150,0
23/01/2018 01:00,56,184,43,34,11,123,,47,0
23/01/2018 02:00,16,263,51,53,11,121,,339,0
23/01/2018 03:00,12,192,31,93,2,173,,297,0
23/01/2018 04:00,6,84,55,146,13,98,,159,0
23/01/2018 05:00,20,62,100,12,24,87,,46,0
23/01/2018 06:00,61,219,294,73,46,301,,165,0
23/01/2018 07:00,138,550,709,196,75,603,,476,0
23/01/2018 08:00,364,1174,1672,516,150,1346,,910,0
23/01/2018 09:00,244,941,1782,597,173,1174,,704,0
23/01/2018 10:00,306,959,2159,668,164,1227,,582,0
23/01/2018 11:00,423,1060,2962,941,255,1403,,659,0
23/01/2018 12:00,638,1713,3807,1156,410,1561,,811,0
23/01/2018 13:00,742,1802,4428,1479,639,1877,,985,0
23/01/2018 14:00,464,934,3654,1262,451,1641,,675,0
23/01/2018 15:00,501,1002,3505,1170,384,1521,,807,0
23/01/2018 16:00,532,1345,3728,1292,486,1875,,1030,0
23/01/2018 17:00,651,1695,3911,1505,604,2273,,1063,0
23/01/2018 18:00,561,1275,3286,1145,576,1731,,1117,0
23/01/2018 19:00,409,656,1618,724,308,1296,,770,0
23/01/2018 20:00,395,381,876,471,125,924,,636,0
23/01/2018 21:00,233,300,497,293,110,727,,377,0
23/01/2018 22:00,131,255,284,207,57,595,,448,0
23/01/2018 23:00,72,261,198,187,38,366,,242,0
24/01/2018 00:00,35,133,88,102,21,191,,199,0
24/01/2018 01:00,17,80,45,34,4,93,,32,0
24/01/2018 02:00,8,57,18,24,5,48,,24,0
24/01/2018 03:00,3,46,10,12,0,17,,9,0
24/01/2018 04:00,5,28,24,2,5,6,,5,0
24/01/2018 05:00,13,56,74,12,12,20,,25,0
24/01/2018 06:00,62,179,220,81,34,148,,169,0
24/01/2018 07:00,113,435,630,190,60,434,,424,0
24/01/2018 08:00,353,1389,1620,512,161,1235,,1006,0
24/01/2018 09:00,263,1151,1889,589,184,1180,,680,0
24/01/2018 10:00,286,977,2391,673,201,1027,,574,0
24/01/2018 11:00,333,1017,3098,812,294,1305,,594,0
24/01/2018 12:00,537,1444,3492,1147,411,1526,,836,0
24/01/2018 13:00,677,1936,4616,1434,657,2063,,956,0
24/01/2018 14:00,462,1312,3766,1155,439,1742,,744,0
24/01/2018 15:00,494,1274,3342,1164,411,1568,,955,0
24/01/2018 16:00,494,1387,3481,1350,405,1945,,1203,0
24/01/2018 17:00,598,1707,3698,1445,542,2341,,1498,0
24/01/2018 18:00,528,1325,2922,1240,516,1673,,1334,0
24/01/2018 19:00,432,748,1885,972,287,1357,,1112,0
24/01/2018 20:00,272,255,682,517,148,840,,800,0
24/01/2018 21:00,295,201,449,311,87,575,,683,0
24/01/2018 22:00,334,261,282,256,71,499,,438,0
24/01/2018 23:00,91,256,155,170,27,327,,518,0
25/01/2018 00:00,52,205,92,83,23,160,,227,0
25/01/2018 01:00,31,116,35,48,9,103,,208,0
25/01/2018 02:00,27,100,53,16,14,89,,98,0
25/01/2018 03:00,16,152,49,18,6,68,,37,0
25/01/2018 04:00,13,73,79,32,3,69,,238,0
25/01/2018 05:00,55,55,90,14,23,72,,228,0
25/01/2018 06:00,87,199,294,83,35,261,,1678,0
25/01/2018 07:00,145,533,690,229,83,593,,700,0
25/01/2018 08:00,348,1438,1736,543,246,1323,,1059,0
25/01/2018 09:00,281,1151,1919,583,177,1325,,773,0
25/01/2018 10:00,260,1076,2318,571,102,1151,,662,0
25/01/2018 11:00,405,1097,3062,772,344,1326,,669,0
25/01/2018 12:00,624,1595,3940,1074,557,2047,,1166,0
25/01/2018 13:00,688,1924,4539,1545,770,1999,,1070,0
25/01/2018 14:00,521,1437,3656,1347,565,1910,,976,0
25/01/2018 15:00,478,1336,3824,1390,85,2046,,916,0
25/01/2018 16:00,538,1414,3970,1502,118,2304,,1224,0
25/01/2018 17:00,573,1732,4259,1687,605,2726,,1475,0
25/01/2018 18:00,496,1561,3583,1217,621,2145,,1283,0
25/01/2018 19:00,426,1066,2409,364,434,1466,,994,0
25/01/2018 20:00,354,671,1490,0,217,1099,,1109,0
25/01/2018 21:00,224,352,676,58,128,759,,809,0
25/01/2018 22:00,198,321,274,303,64,544,,664,0
25/01/2018 23:00,195,347,212,356,43,484,,556,0
26/01/2018 00:00,125,240,67,102,19,175,,443,0
26/01/2018 01:00,47,176,50,76,15,159,,84,0
26/01/2018 02:00,62,184,38,52,7,152,,85,0
26/01/2018 03:00,68,224,31,39,6,97,,94,0
26/01/2018 04:00,14,57,45,40,7,60,,135,0
26/01/2018 05:00,34,64,91,23,18,77,,68,0
26/01/2018 06:00,72,229,257,62,32,248,,216,0
26/01/2018 07:00,129,549,621,158,62,555,,862,0
26/01/2018 08:00,302,1183,1553,55,166,1176,,1554,0
26/01/2018 09:00,264,1051,1999,84,206,1306,,1099,0
26/01/2018 10:00,285,1177,2452,140,274,1361,,795,0
26/01/2018 11:00,385,1158,3054,470,407,1769,,955,0
26/01/2018 12:00,615,1629,4128,992,610,2128,,1114,0
26/01/2018 13:00,735,2072,4733,1194,889,2702,,1176,0
26/01/2018 14:00,591,1572,4364,1165,761,2277,,1160,0
26/01/2018 15:00,523,1412,4478,1156,708,2284,,1386,0
26/01/2018 16:00,638,1769,4653,1523,725,2124,,1540,0
26/01/2018 17:00,550,1948,4567,1695,841,2770,,1456,0
26/01/2018 18:00,599,1556,3577,1500,716,2309,,1405,0
26/01/2018 19:00,624,857,2391,1075,476,1656,,1249,0
26/01/2018 20:00,401,387,1179,798,212,1234,,1021,0
26/01/2018 21:00,267,265,650,619,113,944,,831,0
26/01/2018 22:00,258,281,491,965,94,890,,676,0
26/01/2018 23:00,211,300,318,750,62,861,,789,0
27/01/2018 00:00,230,472,188,513,48,510,,740,0
27/01/2018 01:00,102,343,150,340,32,360,,650,0
27/01/2018 02:00,86,314,83,338,25,406,,283,0
27/01/2018 03:00,54,265,142,309,17,316,,151,0
27/01/2018 04:00,39,114,51,75,5,97,,39,0
27/01/2018 05:00,17,87,61,27,11,63,,32,0
27/01/2018 06:00,44,106,136,74,21,160,,49,0
27/01/2018 07:00,49,145,280,85,34,315,,107,0
27/01/2018 08:00,83,303,647,160,41,439,,190,0
27/01/2018 09:00,165,628,1398,351,121,790,,502,0
27/01/2018 10:00,309,926,2272,771,245,1226,,625,0
27/01/2018 11:00,465,1281,3283,1197,489,1603,,604,0
27/01/2018 12:00,506,1654,3744,1566,648,1903,,983,0
27/01/2018 13:00,633,1718,4302,1847,860,2045,,1058,0
27/01/2018 14:00,697,1803,4442,2138,862,2221,,1105,0
27/01/2018 15:00,625,1893,5078,2166,650,2103,,852,0
27/01/2018 16:00,728,1837,4993,2145,667,2279,,1006,0
27/01/2018 17:00,643,1689,4040,1958,688,2210,,1135,0
27/01/2018 18:00,645,1255,2962,1416,533,1847,,1101,0
27/01/2018 19:00,482,804,1808,1070,312,1399,,1064,0
27/01/2018 20:00,358,531,914,777,131,1063,,873,0
27/01/2018 21:00,343,501,622,712,115,969,,782,0
27/01/2018 22:00,200,558,404,656,59,915,,976,0
27/01/2018 23:00,262,631,380,921,61,811,,842,0
28/01/2018 00:00,187,433,211,598,59,544,,801,0
28/01/2018 01:00,120,364,161,553,39,528,,636,0
28/01/2018 02:00,71,349,157,410,23,518,,424,0
28/01/2018 03:00,103,356,161,757,35,626,,414,0
28/01/2018 04:00,51,213,53,100,16,295,,250,0
28/01/2018 05:00,18,89,27,51,10,104,,216,0
28/01/2018 06:00,22,84,75,24,7,141,,138,0
28/01/2018 07:00,32,65,79,36,18,136,,136,0
28/01/2018 08:00,33,102,217,97,11,193,,414,0
28/01/2018 09:00,77,217,490,145,24,376,,386,0
28/01/2018 10:00,166,482,1272,374,114,795,,524,0
28/01/2018 11:00,295,737,2044,697,228,1138,,522,0
28/01/2018 12:00,416,1137,2935,1115,460,1368,,643,0
28/01/2018 13:00,447,1278,3630,461,533,1609,,743,0
28/01/2018 14:00,592,1358,4009,3,650,1750,,999,0
28/01/2018 15:00,530,1482,3882,0,723,877,,1233,0
28/01/2018 16:00,573,1437,3638,0,565,1,,1116,0
28/01/2018 17:00,539,1198,3354,0,529,505,,1114,0
28/01/2018 18:00,423,811,2293,0,389,1507,,958,0
28/01/2018 19:00,355,313,1208,0,203,955,,768,0
28/01/2018 20:00,247,144,627,201,115,758,,536,0
28/01/2018 21:00,167,135,290,96,72,651,,331,0
28/01/2018 22:00,121,184,215,10,49,467,,295,0
28/01/2018 23:00,108,141,178,169,36,388,,264,0
29/01/2018 00:00,51,124,84,94,19,196,,83,0
29/01/2018 01:00,93,96,41,32,4,117,,20,0
29/01/2018 02:00,16,51,27,40,7,78,,14,0
29/01/2018 03:00,11,65,27,41,3,40,,37,0
29/01/2018 04:00,13,65,29,11,4,59,,14,0
29/01/2018 05:00,21,25,86,15,7,48,,4,0
29/01/2018 06:00,48,125,196,58,11,162,,71,0
29/01/2018 07:00,101,365,397,142,23,311,,231,0
29/01/2018 08:00,315,884,1192,468,84,980,,594,0
29/01/2018 09:00,271,804,1553,535,97,1162,,634,0
29/01/2018 10:00,285,917,1991,580,152,1088,,687,0
29/01/2018 11:00,352,750,2943,865,235,1412,,618,0
29/01/2018 12:00,644,1229,3555,1102,472,1736,,801,0
29/01/2018 13:00,684,1712,4319,1452,732,2100,,940,0
29/01/2018 14:00,505,1366,3761,1314,528,1837,,1028,0
29/01/2018 15:00,491,1297,3864,1246,506,1892,,1273,0
29/01/2018 16:00,534,1425,4201,1377,561,2102,,1217,0
29/01/2018 17:00,607,1570,3934,1275,579,2127,,1429,0
29/01/2018 18:00,485,1185,3162,205,508,1246,,1321,0
29/01/2018 19:00,344,702,1620,691,282,1263,,940,0
29/01/2018 20:00,267,406,736,447,121,884,,759,0
29/01/2018 21:00,147,270,575,298,75,643,,676,0
29/01/2018 22:00,109,301,266,234,64,491,,572,0
29/01/2018 23:00,59,259,134,175,30,359,,500,0
30/01/2018 00:00,42,152,94,68,22,169,,186,0
30/01/2018 01:00,18,180,36,48,1,101,,159,0
30/01/2018 02:00,19,197,44,11,8,121,,79,0
30/01/2018 03:00,18,154,30,28,5,112,,99,0
30/01/2018 04:00,9,82,44,8,7,43,,74,0
30/01/2018 05:00,15,57,87,18,16,67,,34,0
30/01/2018 06:00,64,182,287,64,41,222,,269,0
30/01/2018 07:00,112,601,650,195,86,561,,756,0
30/01/2018 08:00,330,1536,1716,457,218,1385,,1322,0
30/01/2018 09:00,302,1226,1887,619,256,1378,,1077,0
30/01/2018 10:00,291,1082,2263,615,272,1283,,1001,0
30/01/2018 11:00,342,1079,2929,830,382,1518,,1350,0
30/01/2018 12:00,420,1464,3706,1145,548,1959,,1970,0
30/01/2018 13:00,683,1778,4365,1371,753,2280,,1945,0
30/01/2018 14:00,492,1178,3575,1182,521,1880,,1879,0
30/01/2018 15:00,429,1201,3731,1209,540,1875,,1330,0
30/01/2018 16:00,522,1232,3584,835,533,2053,,1317,0
30/01/2018 17:00,571,1595,3754,0,606,2348,,1534,0
30/01/2018 18:00,562,1201,2983,0,584,1935,,1593,0
30/01/2018 19:00,347,660,1584,393,283,1336,,902,0
30/01/2018 20:00,245,373,724,425,138,856,,771,0
30/01/2018 21:00,195,302,389,313,79,598,,712,0
30/01/2018 22:00,108,228,199,171,32,384,,261,0
30/01/2018 23:00,81,293,128,145,15,342,,269,0
31/01/2018 00:00,41,150,78,73,17,163,,139,0
31/01/2018 01:00,18,93,31,25,8,71,,101,0
31/01/2018 02:00,12,62,22,13,6,62,,35,0
31/01/2018 03:00,2,125,23,6,3,50,,21,0
31/01/2018 04:00,15,33,35,2,4,41,,8,0
31/01/2018 05:00,10,54,71,14,10,40,,30,0
31/01/2018 06:00,73,162,260,73,38,244,,294,0
31/01/2018 07:00,98,514,501,171,56,429,,584,0
31/01/2018 08:00,335,1294,1521,521,154,1165,,1029,0
31/01/2018 09:00,303,1096,1779,620,197,1315,,873,0
31/01/2018 10:00,274,953,2095,629,176,1052,,634,0
31/01/2018 11:00,340,937,2795,780,257,1089,,881,0
31/01/2018 12:00,415,1422,3548,1129,449,1792,,1046,0
31/01/2018 13:00,619,1656,4174,1292,625,2166,,1441,0
31/01/2018 14:00,465,1298,3716,1137,531,1899,,1238,0
31/01/2018 15:00,402,1347,3822,1150,452,2039,,1745,0
31/01/2018 16:00,531,1393,3675,1278,429,2077,,1788,0
31/01/2018 17:00,550,1606,3853,1449,511,2098,,1475,0
31/01/2018 18:00,553,767,3018,1267,506,1613,,1544,0
31/01/2018 19:00,338,430,1476,825,189,1075,,1025,0
31/01/2018 20:00,244,175,712,486,100,694,,756,0
31/01/2018 21:00,167,232,443,307,81,558,,1102,0
31/01/2018 22:00,152,354,327,318,58,536,,843,0
31/01/2018 23:00,76,281,158,249,42,373,,689,0
01/02/2018 00:00,49,206,98,83,20,181,,520,0
01/02/2018 01:00,17,162,42,42,4,123,,285,0
01/02/2018 02:00,0,138,43,14,8,85,,66,0
01/02/2018 03:00,0,83,28,15,4,76,,29,0
01/02/2018 04:00,0,68,78,6,12,67,,38,0
01/02/2018 05:00,0,54,85,15,16,56,,40,0
01/02/2018 06:00,11,201,250,69,42,252,,226,0
01/02/2018 07:00,110,507,636,162,79,556,,654,0
01/02/2018 08:00,343,1394,1595,526,221,1399,,1262,0
01/02/2018 09:00,277,1234,1923,570,133,832,,1879,0
01/02/2018 10:00,277,1108,2494,580,295,1311,,1895,0
01/02/2018 11:00,342,1142,3079,798,386,1548,,2067,0
01/02/2018 12:00,591,1560,3735,1170,612,1996,,1998,0
01/02/2018 13:00,668,2001,4780,1420,843,2390,,2226,0
01/02/2018 14:00,497,1446,3881,1233,686,2081,,1936,0
01/02/2018 15:00,507,1426,3789,1270,571,1987,,1288,0
01/02/2018 16:00,498,1607,4181,1418,643,2252,,1437,0
01/02/2018 17:00,533,1953,4335,1614,792,2656,,1675,0
01/02/2018 18:00,559,1657,3633,1430,714,2292,,1546,0
01/02/2018 19:00,425,1179,2347,1051,504,1551,,1337,0
01/02/2018 20:00,314,752,1570,667,281,1195,,1026,0
01/02/2018 21:00,288,367,737,408,178,835,,1175,0
01/02/2018 22:00,137,395,335,297,108,672,,1205,0
01/02/2018 23:00,100,472,240,269,82,616,,1055,0
02/02/2018 00:00,53,267,113,166,56,287,,1057,0
02/02/2018 01:00,14,176,48,63,10,147,,132,0
02/02/2018 02:00,9,187,39,59,11,160,,146,0
02/02/2018 03:00,31,277,35,133,15,179,,103,0
02/02/2018 04:00,10,105,35,3,10,70,,103,0
02/02/2018 05:00,22,67,80,13,16,78,,330,0
02/02/2018 06:00,66,233,301,72,44,254,,290,0
02/02/2018 07:00,105,499,624,165,102,562,,705,0
02/02/2018 08:00,332,1321,1590,447,219,1237,,1152,0
02/02/2018 09:00,239,1110,2020,611,243,1279,,1027,0
02/02/2018 10:00,309,1257,2782,689,286,1442,,1009,0
02/02/2018 11:00,350,1191,3122,937,441,1805,,1025,0
02/02/2018 12:00,716,1813,4341,1286,663,2306,,1133,0
02/02/2018 13:00,745,2218,5126,1582,924,2869,,1288,0
02/02/2018 14:00,527,1558,4674,1462,818,1884,,1247,0
02/02/2018 15:00,497,1522,4582,1513,715,2412,,1186,0
02/02/2018 16:00,577,1720,4606,1612,784,1839,,1448,0
02/02/2018 17:00,589,1976,4485,1732,838,2859,,1544,0
02/02/2018 18:00,657,1490,3762,1353,745,2297,,1417,0
02/02/2018 19:00,500,1044,2372,1083,468,1689,,1161,0
02/02/2018 20:00,389,673,1259,807,243,1402,,1196,0
02/02/2018 21:00,270,407,652,546,138,772,,754,0
02/02/2018 22:00,235,523,408,562,99,793,,893,0
02/02/2018 23:00,202,479,255,696,80,652,,574,0
03/02/2018 00:00,102,320,139,355,39,324,,377,0
03/02/2018 01:00,208,258,111,289,20,283,,412,0
03/02/2018 02:00,162,183,74,299,16,284,,236,0
03/02/2018 03:00,61,217,70,139,12,329,,203,0
03/02/2018 04:00,26,142,34,65,11,142,,82,0
03/02/2018 05:00,22,98,63,27,9,78,,219,0
03/02/2018 06:00,31,111,127,43,22,131,,116,0
03/02/2018 07:00,35,142,252,73,32,265,,184,0
03/02/2018 08:00,75,287,583,161,45,463,,705,0
03/02/2018 09:00,171,506,1332,398,135,821,,797,0
03/02/2018 10:00,305,854,2332,745,319,1289,,1165,0
03/02/2018 11:00,422,1285,3189,1033,460,1702,,1112,0
03/02/2018 12:00,496,1560,4103,1352,650,2026,,1113,0
03/02/2018 13:00,672,1853,4307,1705,744,2209,,1508,0
03/02/2018 14:00,602,1978,4648,1907,898,2077,,1272,0
03/02/2018 15:00,642,1950,4844,2117,877,2335,,1653,0
03/02/2018 16:00,685,2098,4623,2003,797,2155,,1942,0
03/02/2018 17:00,723,1712,3965,1637,782,1913,,1652,0
03/02/2018 18:00,531,1236,2859,1283,563,1851,,1860,0
03/02/2018 19:00,546,971,1772,924,341,1610,,1276,0
03/02/2018 20:00,374,645,877,609,156,1046,,1259,0
03/02/2018 21:00,306,552,526,509,98,850,,1073,0
03/02/2018 22:00,224,575,377,489,95,882,,1631,0
03/02/2018 23:00,171,519,311,533,61,800,,1269,0
04/02/2018 00:00,115,464,161,457,29,487,,823,0
04/02/2018 01:00,88,386,116,413,23,434,,1262,0
04/02/2018 02:00,89,326,126,264,37,392,,887,0
04/02/2018 03:00,62,372,109,344,33,491,,405,0
04/02/2018 04:00,31,236,73,56,17,201,,219,0
04/02/2018 05:00,33,114,31,29,4,85,,119,0
04/02/2018 06:00,27,90,91,28,20,144,,126,0
04/02/2018 07:00,30,68,81,42,18,138,,154,0
04/02/2018 08:00,37,110,151,72,14,170,,586,0
04/02/2018 09:00,176,207,461,153,42,372,,359,0
04/02/2018 10:00,293,520,1091,290,33,761,,495,0
04/02/2018 11:00,305,869,2079,592,342,1226,,610,0
04/02/2018 12:00,414,1263,3174,928,530,1668,,676,0
04/02/2018 13:00,529,1429,4230,1234,680,1856,,925,0
04/02/2018 14:00,598,1712,4709,1514,711,2021,,888,0
04/02/2018 15:00,649,1596,4739,1561,766,2223,,756,0
04/02/2018 16:00,643,1612,4428,1495,734,2049,,1118,0
04/02/2018 17:00,588,1435,3396,1381,635,2015,,1027,0
04/02/2018 18:00,530,883,2492,985,523,1802,,1209,0
04/02/2018 19:00,343,415,1295,590,255,1163,,834,0
04/02/2018 20:00,478,343,621,465,120,908,,735,0
04/02/2018 21:00,177,220,350,322,87,768,,779,0
04/02/2018 22:00,145,278,264,281,62,617,,1175,0
04/02/2018 23:00,128,194,177,191,22,345,,713,0
05/02/2018 00:00,68,141,73,59,18,208,,284,0
05/02/2018 01:00,93,138,45,45,7,150,,163,0
05/02/2018 02:00,9,58,21,14,2,71,,192,0
05/02/2018 03:00,27,129,40,17,3,185,,117,0
05/02/2018 04:00,30,142,50,22,9,153,,108,0
05/02/2018 05:00,381,50,130,40,19,96,,116,0
05/02/2018 06:00,50,190,265,79,40,222,,249,0
05/02/2018 07:00,109,498,661,177,77,507,,729,0
05/02/2018 08:00,370,1193,1559,513,198,1320,,1347,0
05/02/2018 09:00,263,1042,1833,556,180,1334,,1060,0
05/02/2018 10:00,302,1064,2491,584,225,432,,1697,0
05/02/2018 11:00,331,965,2993,830,403,363,,1037,0
05/02/2018 12:00,594,1377,3897,1048,624,2174,,1252,0
05/02/2018 13:00,730,1862,4451,1353,877,2373,,1602,0
05/02/2018 14:00,489,1271,4201,1263,659,2085,,1831,0
05/02/2018 15:00,485,1174,3710,1237,519,2073,,1393,0
05/02/2018 16:00,576,1354,4129,1315,573,2340,,1741,0
05/02/2018 17:00,590,1520,4130,1361,687,2558,,1691,0
05/02/2018 18:00,530,1155,3310,1147,600,1981,,1682,0
05/02/2018 19:00,342,667,1785,699,325,1386,,1622,0
05/02/2018 20:00,284,335,777,392,151,1016,,1317,0
05/02/2018 21:00,164,276,447,311,103,740,,1054,0
05/02/2018 22:00,122,261,226,204,48,462,,381,0
05/02/2018 23:00,72,180,137,198,24,258,,574,0
06/02/2018 00:00,21,102,46,87,5,87,,96,0
06/02/2018 01:00,20,82,25,27,2,67,,35,0
06/02/2018 02:00,14,94,37,17,7,59,,86,0
06/02/2018 03:00,15,66,21,16,4,67,,17,0
06/02/2018 04:00,9,33,24,9,2,41,,36,0
06/02/2018 05:00,18,48,75,13,10,56,,25,0
06/02/2018 06:00,60,171,234,54,22,279,,188,0
06/02/2018 07:00,111,518,651,182,63,534,,541,0
06/02/2018 08:00,417,1357,1786,536,158,1341,,1042,0
06/02/2018 09:00,303,1097,1894,598,201,1307,,827,0
06/02/2018 10:00,257,1046,2174,620,216,1134,,652,0
06/02/2018 11:00,321,1007,2881,796,322,1414,,701,0
06/02/2018 12:00,614,1615,3778,1019,530,1714,,819,0
06/02/2018 13:00,715,2044,4352,1342,783,1987,,1118,0
06/02/2018 14:00,403,1248,3682,1090,564,1689,,905,0
06/02/2018 15:00,461,1185,3782,1091,518,1743,,1203,0
06/02/2018 16:00,558,1392,3973,1245,523,2067,,1260,0
06/02/2018 17:00,577,1717,3864,1370,648,2519,,1481,0
06/02/2018 18:00,567,1284,3259,1171,617,1866,,1727,0
06/02/2018 19:00,348,769,1637,743,299,1399,,1342,0
06/02/2018 20:00,274,332,758,373,144,835,,679,0
06/02/2018 21:00,181,333,493,224,84,664,,781,0
06/02/2018 22:00,121,226,263,225,52,485,,949,0
06/02/2018 23:00,76,199,164,155,30,363,,426,0
07/02/2018 00:00,50,103,58,33,17,132,,327,0
07/02/2018 01:00,23,84,39,24,6,90,,127,0
07/02/2018 02:00,10,78,14,16,3,39,,250,0
07/02/2018 03:00,18,87,20,5,2,45,,155,0
07/02/2018 04:00,15,59,31,7,7,45,,406,0
07/02/2018 05:00,17,45,67,10,16,63,,258,0
07/02/2018 06:00,80,204,356,66,37,251,,190,0
07/02/2018 07:00,133,530,679,163,73,551,,701,0
07/02/2018 08:00,425,1379,1789,496,218,1299,,1404,0
07/02/2018 09:00,279,1147,2122,602,238,1371,,1246,0
07/02/2018 10:00,307,1040,2505,613,273,1394,,838,0
07/02/2018 11:00,357,1073,3168,850,434,1623,,883,0
07/02/2018 12:00,587,1233,4189,1138,590,2193,,1005,0
07/02/2018 13:00,724,1836,4935,1303,836,2756,,1399,0
07/02/2018 14:00,473,1442,4310,1272,606,2126,,1258,0
07/02/2018 15:00,485,1209,3863,1259,513,1922,,1236,0
07/02/2018 16:00,535,1471,4020,1307,496,2362,,1395,0
07/02/2018 17:00,645,1776,4249,1503,615,2359,,1534,0
07/02/2018 18:00,560,1422,3272,1313,547,2066,,1622,0
07/02/2018 19:00,476,750,1869,817,323,1426,,1270,0
07/02/2018 20:00,242,212,899,470,163,936,,970,0
07/02/2018 21:00,201,218,585,345,107,744,,619,0
07/02/2018 22:00,158,335,344,345,74,658,,529,0
07/02/2018 23:00,97,345,205,424,29,592,,924,0
08/02/2018 00:00,376,220,85,254,25,256,,293,0
08/02/2018 01:00,22,144,43,195,6,161,,93,0
08/02/2018 02:00,24,187,30,107,8,111,,97,0
08/02/2018 03:00,19,127,54,160,7,139,,44,0
08/02/2018 04:00,14,77,80,9,11,97,,37,0
08/02/2018 05:00,18,57,90,14,19,53,,61,0
08/02/2018 06:00,387,185,300,66,41,271,,243,0
08/02/2018 07:00,111,511,593,169,85,614,,717,0
08/02/2018 08:00,390,1418,1805,546,225,1465,,1185,0
08/02/2018 09:00,382,1015,2111,575,182,1316,,1041,0
