Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
01/07/2017 02:00,81,757,121,212,29,270,102,866
01/07/2017 03:00,58,699,133,611,25,227,119,1054
01/07/2017 04:00,29,489,79,85,20,134,55,449
01/07/2017 05:00,112,205,99,30,21,65,25,160
01/07/2017 06:00,198,226,199,97,47,163,69,331
01/07/2017 07:00,61,517,261,104,79,334,127,544
01/07/2017 08:00,114,610,664,223,126,472,205,826
01/07/2017 09:00,221,1235,1559,501,258,407,265,1255
01/07/2017 10:00,324,1674,3087,877,478,340,414,1578
01/07/2017 11:00,408,2374,4001,870,580,724,452,2144
01/07/2017 12:00,580,2990,5208,0,755,1285,565,2532
01/07/2017 13:00,621,3265,5981,243,785,1594,679,2843
01/07/2017 14:00,446,3459,5900,2250,849,1578,704,2752
01/07/2017 15:00,592,3356,6328,2484,722,1686,778,2535
01/07/2017 16:00,690,3371,5850,2255,821,1557,823,2649
01/07/2017 17:00,578,3152,5141,2143,655,1218,834,3588
01/07/2017 18:00,519,2430,3857,1835,442,1450,591,3127
01/07/2017 19:00,537,1859,2249,1347,130,1019,473,2855
01/07/2017 20:00,399,1458,1344,1068,101,648,314,2258
01/07/2017 21:00,244,1170,849,115,64,534,307,2284
01/07/2017 22:00,209,957,551,0,65,480,324,1983
01/07/2017 23:00,204,1059,386,230,55,650,419,2625
02/07/2017 00:00,148,1044,217,629,32,490,327,1624
02/07/2017 01:00,132,801,164,431,28,287,187,1341
02/07/2017 02:00,74,801,119,348,26,317,129,1316
02/07/2017 03:00,85,870,132,390,26,497,162,1648
02/07/2017 04:00,31,580,66,77,20,172,82,522
02/07/2017 05:00,15,208,57,31,4,68,26,191
02/07/2017 06:00,32,168,95,32,27,95,47,374
02/07/2017 07:00,36,223,137,55,39,220,67,406
02/07/2017 08:00,49,375,315,93,39,347,106,459
02/07/2017 09:00,114,619,860,178,139,608,244,787
02/07/2017 10:00,252,1278,1710,428,284,418,306,1220
02/07/2017 11:00,321,1943,3167,767,467,1058,377,1849
02/07/2017 12:00,466,2861,4524,1258,686,886,574,2333
02/07/2017 13:00,513,3483,5539,1504,530,1315,696,2747
02/07/2017 14:00,583,3212,5953,1881,731,1474,787,2726
02/07/2017 15:00,577,3533,6038,2101,630,1555,702,3157
02/07/2017 16:00,512,3436,5356,2185,564,1355,555,3290
02/07/2017 17:00,508,2469,4755,1896,449,1452,637,3012
02/07/2017 18:00,461,2374,3756,1663,234,1321,599,3083
02/07/2017 19:00,368,1832,2063,1276,114,927,595,2442
02/07/2017 20:00,303,1155,1158,769,84,578,374,1736
02/07/2017 21:00,258,1026,839,644,79,543,267,1652
02/07/2017 22:00,161,826,482,505,80,429,234,1454
02/07/2017 23:00,119,715,212,363,37,265,201,1298
03/07/2017 00:00,53,459,150,113,26,178,102,651
03/07/2017 01:00,33,320,46,43,12,85,40,291
03/07/2017 02:00,17,217,43,42,4,78,13,291
03/07/2017 03:00,12,243,44,57,10,44,25,171
03/07/2017 04:00,15,173,55,8,18,34,25,165
03/07/2017 05:00,17,123,126,22,17,59,29,226
03/07/2017 06:00,65,457,295,87,39,103,121,516
03/07/2017 07:00,131,1143,567,190,80,370,298,1442
03/07/2017 08:00,322,2119,1139,485,154,957,793,2688
03/07/2017 09:00,324,1560,2104,611,177,857,601,2077
03/07/2017 10:00,290,1843,3013,754,190,806,546,1843
03/07/2017 11:00,367,2159,3578,979,336,915,567,2069
03/07/2017 12:00,626,2966,4741,1406,515,1285,685,2355
03/07/2017 13:00,688,3607,5594,1880,730,1468,882,2740
03/07/2017 14:00,601,3185,5904,1777,642,1243,913,3002
03/07/2017 15:00,530,3252,5663,1874,476,1292,830,2860
03/07/2017 16:00,631,2999,5352,1789,446,1517,913,3317
03/07/2017 17:00,558,3278,4597,1844,525,1682,1176,4278
03/07/2017 18:00,537,2467,3592,1556,391,1345,878,3655
03/07/2017 19:00,366,1450,2008,954,248,827,357,2411
03/07/2017 20:00,266,957,1135,50,109,598,323,1852
03/07/2017 21:00,184,739,674,2,76,378,238,1327
03/07/2017 22:00,211,639,349,1,65,300,177,1200
03/07/2017 23:00,152,544,214,6,50,218,102,1069
04/07/2017 00:00,46,322,82,31,17,121,61,384
04/07/2017 01:00,43,282,51,27,18,75,30,208
04/07/2017 02:00,20,386,52,9,10,76,35,207
04/07/2017 03:00,18,291,32,54,11,101,22,224
04/07/2017 04:00,11,111,54,7,13,58,14,112
04/07/2017 05:00,19,116,108,44,22,55,30,145
04/07/2017 06:00,63,470,364,68,51,218,121,566
04/07/2017 07:00,126,1273,809,221,90,480,347,1459
04/07/2017 08:00,355,2356,1790,519,176,1080,801,2609
04/07/2017 09:00,229,1781,2091,658,165,960,566,1999
04/07/2017 10:00,347,1759,2872,869,224,999,519,2220
04/07/2017 11:00,379,1885,3661,1246,313,1081,650,2353
04/07/2017 12:00,278,2846,4710,1485,490,1305,718,2399
04/07/2017 13:00,148,3060,5893,1874,599,1410,841,2869
04/07/2017 14:00,598,2749,5316,1642,504,1213,822,2622
04/07/2017 15:00,465,2897,5491,1806,437,1341,1013,2986
04/07/2017 16:00,544,2771,5525,1638,428,1414,1143,3480
04/07/2017 17:00,618,3019,5292,1964,408,1708,1148,4138
04/07/2017 18:00,485,2822,4317,1766,344,1561,1047,3751
04/07/2017 19:00,418,1755,2479,1208,207,1144,667,2732
04/07/2017 20:00,313,1155,1403,853,143,778,357,1816
04/07/2017 21:00,230,1089,786,699,81,536,349,1733
04/07/2017 22:00,181,834,452,514,67,313,248,1491
04/07/2017 23:00,137,716,242,358,49,221,269,1546
05/07/2017 00:00,52,427,92,217,33,79,116,683
05/07/2017 01:00,37,268,56,41,10,45,37,234
05/07/2017 02:00,15,136,32,18,17,31,18,118
05/07/2017 03:00,13,241,26,24,7,32,29,119
05/07/2017 04:00,11,114,64,13,10,27,23,99
05/07/2017 05:00,26,126,87,26,21,47,54,188
05/07/2017 06:00,69,440,307,121,42,198,156,553
05/07/2017 07:00,117,1231,520,213,110,420,360,1467
05/07/2017 08:00,345,2290,1074,538,182,966,797,2668
05/07/2017 09:00,281,1663,2010,663,226,970,686,2095
05/07/2017 10:00,331,1827,3020,868,230,1063,570,1974
05/07/2017 11:00,408,2225,3830,1171,405,894,689,2524
05/07/2017 12:00,620,2537,4511,1517,499,1253,872,3106
05/07/2017 13:00,635,3101,5922,1818,620,1528,939,3595
05/07/2017 14:00,496,3283,4864,1903,495,1647,1044,3122
05/07/2017 15:00,487,3300,5021,1741,483,1495,1037,3008
05/07/2017 16:00,603,2935,5327,1926,706,1793,1102,3414
05/07/2017 17:00,564,3634,5509,1774,651,1747,1375,4043
05/07/2017 18:00,568,2870,4336,1719,679,1065,987,3744
05/07/2017 19:00,486,1707,2348,1174,423,756,612,3089
05/07/2017 20:00,336,1178,1215,866,163,669,386,2153
05/07/2017 21:00,256,1083,720,496,89,486,342,2091
05/07/2017 22:00,216,773,439,423,56,510,263,1494
05/07/2017 23:00,135,558,301,329,47,334,151,1089
06/07/2017 00:00,66,410,105,141,18,170,89,452
06/07/2017 01:00,32,184,64,50,13,97,33,298
06/07/2017 02:00,32,204,52,36,5,77,27,253
06/07/2017 03:00,17,205,53,16,12,87,18,185
06/07/2017 04:00,15,101,48,25,21,41,20,94
06/07/2017 05:00,34,96,100,24,27,58,24,123
06/07/2017 06:00,61,473,305,75,46,221,120,523
06/07/2017 07:00,112,1222,619,239,90,630,401,1357
06/07/2017 08:00,352,2562,1892,583,197,960,1077,2632
06/07/2017 09:00,252,1879,2165,682,221,1,747,2100
06/07/2017 10:00,276,1707,2768,869,236,4,562,1704
06/07/2017 11:00,351,2087,3654,1132,248,3,758,2630
06/07/2017 12:00,602,2853,4254,1407,467,1391,698,2313
06/07/2017 13:00,606,3132,5571,1895,741,1509,955,3314
06/07/2017 14:00,424,2879,5283,1885,540,1218,1005,3246
06/07/2017 15:00,497,3070,5169,1512,426,1677,931,3101
06/07/2017 16:00,553,2939,4591,1985,442,1727,1151,4101
06/07/2017 17:00,566,3548,5727,2197,427,1582,1262,4462
06/07/2017 18:00,634,3201,4415,2066,460,1599,1276,4050
06/07/2017 19:00,507,2422,3456,1548,351,1273,1417,3229
06/07/2017 20:00,304,1685,2379,1136,202,1021,1000,2714
06/07/2017 21:00,260,1001,1250,804,98,670,700,2028
06/07/2017 22:00,177,1126,636,546,85,594,556,1665
06/07/2017 23:00,173,836,334,495,63,483,622,1530
07/07/2017 00:00,88,541,181,290,31,166,229,778
07/07/2017 01:00,40,345,84,107,22,120,90,368
07/07/2017 02:00,22,229,49,42,20,58,46,370
07/07/2017 03:00,13,260,35,37,5,69,21,523
07/07/2017 04:00,16,178,44,20,16,37,20,127
07/07/2017 05:00,21,125,89,24,15,52,32,178
07/07/2017 06:00,54,442,318,98,44,190,120,555
07/07/2017 07:00,104,1187,801,223,91,462,397,1540
07/07/2017 08:00,326,2279,2129,573,147,821,816,2445
07/07/2017 09:00,220,1643,1803,689,209,555,656,2140
07/07/2017 10:00,298,1753,2869,341,188,615,616,2060
07/07/2017 11:00,366,2055,3443,0,295,721,599,2328
07/07/2017 12:00,594,2878,4294,1183,378,1023,713,2774
07/07/2017 13:00,683,3357,5517,0,621,1227,874,2916
07/07/2017 14:00,565,2982,5272,0,505,1162,829,3309
07/07/2017 15:00,497,3112,5094,0,497,1206,932,3501
07/07/2017 16:00,592,3157,5488,0,489,1396,972,3913
07/07/2017 17:00,606,3288,5007,0,512,1407,1183,4533
07/07/2017 18:00,589,2198,4048,302,608,358,833,3826
07/07/2017 19:00,540,0,2759,1396,327,1038,589,3329
07/07/2017 20:00,406,517,1901,257,152,817,537,2953
07/07/2017 21:00,280,112,1165,0,40,641,434,2322
07/07/2017 22:00,249,720,646,0,0,517,404,2599
07/07/2017 23:00,209,1401,401,680,2,412,390,2340
08/07/2017 00:00,138,892,209,671,28,240,241,2016
08/07/2017 01:00,89,842,117,473,26,216,221,1267
08/07/2017 02:00,80,667,107,615,18,176,111,961
08/07/2017 03:00,81,803,134,433,19,280,104,1067
08/07/2017 04:00,37,419,98,64,14,70,63,356
08/07/2017 05:00,42,208,98,29,18,42,22,159
08/07/2017 06:00,173,264,211,84,42,147,78,372
08/07/2017 07:00,53,462,370,142,49,184,107,590
08/07/2017 08:00,98,630,613,235,95,411,184,991
08/07/2017 09:00,215,1127,1834,517,259,739,224,1648
08/07/2017 10:00,350,1920,3020,966,476,807,421,2091
08/07/2017 11:00,458,2810,4491,1392,656,1113,604,2580
08/07/2017 12:00,489,3332,5222,1834,843,878,771,2807
08/07/2017 13:00,380,3726,6268,2167,828,1137,793,3865
08/07/2017 14:00,639,3228,6707,2263,787,1451,853,3976
08/07/2017 15:00,580,3630,6871,2559,789,1445,915,4040
08/07/2017 16:00,384,3724,6936,2551,654,1409,927,3852
08/07/2017 17:00,571,3343,5657,2243,514,1672,1039,4188
08/07/2017 18:00,504,2432,4543,1911,622,1786,984,4046
08/07/2017 19:00,520,1928,2531,1415,231,1558,662,3557
08/07/2017 20:00,396,1343,1473,1044,73,864,431,2718
08/07/2017 21:00,270,1129,927,840,67,675,370,2248
08/07/2017 22:00,252,1305,620,626,2,619,340,2291
08/07/2017 23:00,347,1262,826,755,0,1270,624,3028
09/07/2017 00:00,331,1811,529,156,0,1017,864,3913
09/07/2017 01:00,213,1205,232,0,0,590,440,2701
09/07/2017 02:00,122,968,191,477,14,460,263,1869
09/07/2017 03:00,107,897,159,472,22,517,215,1839
09/07/2017 04:00,32,619,93,77,21,155,88,529
09/07/2017 05:00,11,239,60,28,9,49,31,289
09/07/2017 06:00,23,146,145,48,31,86,49,519
09/07/2017 07:00,34,200,144,66,21,118,60,378
09/07/2017 08:00,63,295,232,80,41,158,84,587
09/07/2017 09:00,140,500,817,205,85,446,207,1130
09/07/2017 10:00,220,1223,1994,492,273,559,343,1369
09/07/2017 11:00,323,2230,2582,914,465,672,453,2009
09/07/2017 12:00,462,2999,3906,1096,623,878,570,2635
09/07/2017 13:00,534,3180,4636,0,632,980,733,3003
09/07/2017 14:00,510,3422,5066,4,581,901,710,3127
09/07/2017 15:00,441,3261,5299,4,510,1190,736,3354
09/07/2017 16:00,449,2776,4766,2,440,110,689,3630
09/07/2017 17:00,479,2694,4032,2,401,758,599,3354
09/07/2017 18:00,473,2014,3093,2,275,804,564,3028
09/07/2017 19:00,341,1354,1669,0,103,582,489,3184
09/07/2017 20:00,280,929,832,0,80,324,328,2281
09/07/2017 21:00,193,688,629,0,46,409,218,2374
09/07/2017 22:00,130,622,371,0,45,243,295,1722
09/07/2017 23:00,120,473,221,145,48,160,148,1508
10/07/2017 00:00,45,288,105,95,16,92,102,935
10/07/2017 01:00,19,204,71,77,10,37,40,333
10/07/2017 02:00,30,164,46,42,9,29,22,219
10/07/2017 03:00,12,214,50,33,6,23,23,163
10/07/2017 04:00,18,158,78,17,19,29,15,127
10/07/2017 05:00,27,88,66,21,17,25,24,154
10/07/2017 06:00,57,397,304,80,45,95,103,523
10/07/2017 07:00,109,990,506,193,58,235,316,1405
10/07/2017 08:00,290,1774,954,490,87,491,671,2806
10/07/2017 09:00,259,1391,1637,581,147,627,546,2297
10/07/2017 10:00,282,1413,2502,756,210,854,611,1982
10/07/2017 11:00,327,1948,3298,1016,343,618,690,2263
10/07/2017 12:00,612,2615,4418,1470,514,1412,725,2797
10/07/2017 13:00,702,3429,4748,1728,690,1793,795,3239
10/07/2017 14:00,533,2781,4319,1903,512,1669,886,3231
10/07/2017 15:00,496,2861,5342,2036,513,1634,968,3411
10/07/2017 16:00,619,3223,5244,1412,468,1790,1057,3966
10/07/2017 17:00,635,3290,4663,0,497,1849,1144,4701
10/07/2017 18:00,549,1933,4150,7,434,1261,975,3836
10/07/2017 19:00,377,353,2366,0,240,1058,543,2745
10/07/2017 20:00,325,168,1104,0,115,659,365,2143
10/07/2017 21:00,234,58,706,0,76,445,264,1984
10/07/2017 22:00,159,704,390,0,44,319,262,2135
10/07/2017 23:00,80,447,124,27,32,126,105,1027
11/07/2017 00:00,54,287,79,91,26,57,45,490
11/07/2017 01:00,19,225,52,34,9,62,20,606
11/07/2017 02:00,5,384,34,15,8,37,21,206
11/07/2017 03:00,14,253,27,23,6,30,26,460
11/07/2017 04:00,9,75,32,3,15,35,12,161
11/07/2017 05:00,29,121,100,21,22,69,22,138
11/07/2017 06:00,65,411,330,72,42,160,130,472
11/07/2017 07:00,126,1067,542,209,63,251,302,1214
11/07/2017 08:00,295,2052,1216,535,74,658,676,3340
11/07/2017 09:00,213,1380,1402,581,88,512,413,2969
11/07/2017 10:00,374,1436,2359,700,155,803,441,2541
11/07/2017 11:00,377,1814,3199,1107,368,1113,586,3068
11/07/2017 12:00,592,2408,4205,1580,519,1486,653,3817
11/07/2017 13:00,640,3142,5296,1691,758,1831,946,3832
11/07/2017 14:00,540,2718,4458,1739,563,1662,807,3396
11/07/2017 15:00,556,2733,4970,1968,568,1741,893,3404
11/07/2017 16:00,627,3102,4829,1846,685,1749,1094,2892
11/07/2017 17:00,646,3431,4927,2202,646,1831,1328,2848
11/07/2017 18:00,589,2834,3798,1741,560,761,980,2396
11/07/2017 19:00,453,1826,2229,1069,368,595,665,1969
11/07/2017 20:00,311,1300,1158,772,155,741,535,2362
11/07/2017 21:00,227,1095,756,630,120,582,354,1788
11/07/2017 22:00,194,927,491,452,91,533,411,1778
11/07/2017 23:00,161,611,247,242,82,348,197,1414
12/07/2017 00:00,58,379,97,152,24,154,99,596
12/07/2017 01:00,27,201,65,73,12,84,33,475
12/07/2017 02:00,19,153,28,19,9,39,14,202
12/07/2017 03:00,9,204,35,27,10,28,7,329
12/07/2017 04:00,19,92,52,4,18,32,18,155
12/07/2017 05:00,16,106,88,30,15,36,37,163
12/07/2017 06:00,57,444,296,99,54,176,91,663
12/07/2017 07:00,127,1373,418,231,125,548,351,1634
12/07/2017 08:00,322,2626,886,537,238,1119,825,2866
12/07/2017 09:00,254,1946,1823,763,314,1068,609,2316
12/07/2017 10:00,339,1971,3124,974,404,1187,488,2026
12/07/2017 11:00,386,2512,3993,1058,550,1300,683,1600
12/07/2017 12:00,622,3277,5131,1390,845,1597,855,1071
12/07/2017 13:00,798,4151,5827,1873,1037,1191,1072,2449
12/07/2017 14:00,497,3565,5465,1965,765,1648,1088,3503
12/07/2017 15:00,485,3140,5545,1974,553,1722,1034,3710
12/07/2017 16:00,551,3076,5513,1981,646,1885,1265,4299
12/07/2017 17:00,616,3171,5758,2131,824,2092,1455,4877
12/07/2017 18:00,646,2282,4419,1746,780,1713,1122,4460
12/07/2017 19:00,478,1241,2640,1258,321,1327,590,3790
12/07/2017 20:00,425,881,1395,884,153,900,355,2335
12/07/2017 21:00,287,884,978,541,118,721,291,2144
12/07/2017 22:00,244,900,595,457,77,656,275,1872
12/07/2017 23:00,123,676,297,251,35,404,177,1280
13/07/2017 00:00,78,420,129,129,25,194,122,952
13/07/2017 01:00,45,336,81,64,16,120,39,282
13/07/2017 02:00,30,184,55,40,13,68,35,379
13/07/2017 03:00,25,227,43,65,17,79,24,357
13/07/2017 04:00,17,130,57,20,27,37,12,149
13/07/2017 05:00,21,116,94,25,20,50,29,535
13/07/2017 06:00,337,303,358,75,70,233,107,554
13/07/2017 07:00,132,1326,743,229,112,606,387,2252
13/07/2017 08:00,370,2288,847,559,221,832,844,2976
13/07/2017 09:00,286,1679,2180,696,233,608,581,2023
13/07/2017 10:00,285,1893,3091,976,124,606,564,2387
13/07/2017 11:00,356,2284,4225,1202,310,857,690,3203
13/07/2017 12:00,620,2738,5802,1524,530,1190,788,3092
13/07/2017 13:00,711,3388,7876,1945,656,1432,939,3869
13/07/2017 14:00,597,2981,7176,1914,530,1315,1033,3179
13/07/2017 15:00,377,3040,6658,2024,467,1198,815,3483
13/07/2017 16:00,583,3036,6897,2112,456,1290,1004,4002
13/07/2017 17:00,516,3249,5971,2287,511,1756,1242,4847
13/07/2017 18:00,525,2964,4523,2026,466,1566,790,3732
13/07/2017 19:00,348,2396,3651,1564,304,961,529,2261
13/07/2017 20:00,338,1796,2386,1167,181,850,452,1931
13/07/2017 21:00,274,1183,1230,752,105,508,342,1521
13/07/2017 22:00,204,1079,523,487,66,344,311,1244
13/07/2017 23:00,110,744,265,307,53,233,256,981
14/07/2017 00:00,67,463,168,184,21,56,109,471
14/07/2017 01:00,24,308,114,54,13,39,44,261
14/07/2017 02:00,12,211,42,40,7,20,36,189
14/07/2017 03:00,31,251,62,40,7,34,24,144
14/07/2017 04:00,23,115,58,136,15,20,12,81
14/07/2017 05:00,23,112,136,30,17,36,36,118
14/07/2017 06:00,71,431,309,97,51,117,102,426
14/07/2017 07:00,117,1099,736,194,77,284,346,774
14/07/2017 08:00,316,2210,1551,500,152,843,780,1482
14/07/2017 09:00,257,1771,1986,608,174,923,625,1325
14/07/2017 10:00,421,1780,2501,935,289,1050,594,1452
14/07/2017 11:00,388,2509,3819,1195,491,1061,745,2354
14/07/2017 12:00,602,2726,4689,1569,695,265,925,1876
14/07/2017 13:00,653,3930,5428,1869,938,1712,1134,3030
14/07/2017 14:00,485,3524,5290,1542,703,1615,932,2971
14/07/2017 15:00,492,3314,5380,2048,538,1599,958,2910
14/07/2017 16:00,529,3244,5860,2082,436,1686,924,3238
14/07/2017 17:00,584,3629,5540,2104,361,1560,988,1844
14/07/2017 18:00,505,3094,4172,1808,351,544,851,3585
14/07/2017 19:00,596,1954,2751,1326,239,636,690,3262
14/07/2017 20:00,411,1326,1756,1113,156,641,470,2874
14/07/2017 21:00,320,1146,1059,758,150,549,460,2526
14/07/2017 22:00,308,1090,713,705,127,581,422,2240
14/07/2017 23:00,236,1271,487,672,101,486,496,1963
15/07/2017 00:00,148,1174,330,575,74,549,384,818
15/07/2017 01:00,144,774,223,354,26,288,211,1247
15/07/2017 02:00,89,610,160,281,42,134,101,804
15/07/2017 03:00,49,518,133,201,20,147,125,866
15/07/2017 04:00,28,312,96,57,23,46,41,279
15/07/2017 05:00,21,186,97,48,18,64,26,185
15/07/2017 06:00,131,244,263,54,49,132,83,639
15/07/2017 07:00,54,387,373,111,48,204,121,682
15/07/2017 08:00,70,523,755,261,64,407,201,933
15/07/2017 09:00,218,1094,1555,524,199,585,327,1571
15/07/2017 10:00,309,1649,2786,737,357,898,514,1980
15/07/2017 11:00,370,2257,3628,856,438,962,669,2475
15/07/2017 12:00,477,2956,4428,1013,580,1138,716,2941
15/07/2017 13:00,608,3098,5750,1840,763,1365,795,3133
15/07/2017 14:00,511,3399,5926,2253,668,1145,944,3313
15/07/2017 15:00,594,3325,6334,2208,86,1193,832,3436
15/07/2017 16:00,541,2417,5314,2274,656,1210,838,3481
15/07/2017 17:00,562,2437,4581,1989,472,1167,606,3668
15/07/2017 18:00,497,2100,3630,1754,337,929,541,3390
15/07/2017 19:00,495,1704,2386,1332,139,712,459,2953
15/07/2017 20:00,342,1080,1264,1019,68,478,459,2400
15/07/2017 21:00,278,854,722,792,55,261,362,2205
15/07/2017 22:00,206,937,541,711,51,406,358,2276
15/07/2017 23:00,196,983,374,796,28,429,366,2323
16/07/2017 00:00,152,1131,246,939,27,398,287,2409
16/07/2017 01:00,115,677,165,600,20,172,191,1631
16/07/2017 02:00,59,454,125,398,16,87,91,1206
16/07/2017 03:00,84,552,96,586,17,172,92,1191
16/07/2017 04:00,33,297,64,65,11,39,32,498
16/07/2017 05:00,19,99,44,24,9,45,25,229
16/07/2017 06:00,24,126,153,40,22,46,60,277
16/07/2017 07:00,48,182,165,74,26,82,65,483
16/07/2017 08:00,55,306,270,143,41,223,158,577
16/07/2017 09:00,159,570,757,227,69,366,271,1213
16/07/2017 10:00,240,1233,2026,583,202,519,380,1548
16/07/2017 11:00,382,1761,2994,842,418,1056,530,1965
16/07/2017 12:00,423,2828,4097,1238,632,718,764,2637
16/07/2017 13:00,576,3263,4684,1521,694,907,781,3257
16/07/2017 14:00,584,3275,4803,1866,629,1083,883,3747
16/07/2017 15:00,524,3261,4462,2002,591,1137,823,3538
16/07/2017 16:00,442,2818,3953,1998,567,659,727,3218
16/07/2017 17:00,481,2596,4124,1738,732,1059,755,3144
16/07/2017 18:00,599,2361,3377,1535,709,766,700,3539
16/07/2017 19:00,406,1292,1760,1144,296,687,430,3234
16/07/2017 20:00,249,1049,1147,776,92,551,384,2896
16/07/2017 21:00,200,919,759,497,78,453,290,2198
16/07/2017 22:00,173,1103,484,572,86,338,276,1738
16/07/2017 23:00,149,835,255,276,46,289,317,2471
17/07/2017 00:00,62,585,199,189,42,248,169,1381
17/07/2017 01:00,44,368,64,70,17,89,54,415
17/07/2017 02:00,28,296,39,39,8,48,24,271
17/07/2017 03:00,15,273,37,31,11,27,20,165
17/07/2017 04:00,21,207,63,14,23,39,27,126
17/07/2017 05:00,21,148,92,40,24,47,40,150
17/07/2017 06:00,57,561,341,78,47,144,131,390
17/07/2017 07:00,109,1181,699,212,118,418,385,796
17/07/2017 08:00,331,2375,1508,463,198,690,796,1576
17/07/2017 09:00,253,1865,2187,557,266,802,634,1419
17/07/2017 10:00,264,1725,3227,776,362,568,650,1627
17/07/2017 11:00,370,2320,4098,919,579,1193,647,2041
17/07/2017 12:00,662,3270,4488,1432,830,1458,760,2441
17/07/2017 13:00,788,4088,5154,1764,1017,1129,1040,2451
17/07/2017 14:00,460,3037,4335,1829,724,1097,949,2290
17/07/2017 15:00,444,3235,4900,1877,560,1277,1035,2451
17/07/2017 16:00,535,2970,4975,1843,710,1516,1098,2823
17/07/2017 17:00,527,4304,5515,1873,917,1758,1312,3624
17/07/2017 18:00,444,3317,4533,1615,905,1430,1034,2911
17/07/2017 19:00,389,1321,2440,1129,518,834,591,2235
17/07/2017 20:00,290,959,1419,667,214,544,379,1948
17/07/2017 21:00,249,753,900,578,81,428,261,1619
17/07/2017 22:00,148,726,587,445,70,365,195,1384
17/07/2017 23:00,120,530,298,303,50,197,104,794
18/07/2017 00:00,61,373,107,100,23,86,78,329
18/07/2017 01:00,33,261,56,45,19,47,18,166
18/07/2017 02:00,16,478,40,21,11,41,25,160
18/07/2017 03:00,24,213,32,81,8,25,33,170
18/07/2017 04:00,12,76,53,8,11,18,12,59
18/07/2017 05:00,40,113,89,27,40,30,30,92
18/07/2017 06:00,60,460,331,94,47,144,105,365
18/07/2017 07:00,122,1211,736,243,111,532,350,930
18/07/2017 08:00,365,2647,1507,501,212,689,866,1710
18/07/2017 09:00,284,1843,2227,619,259,772,661,1853
18/07/2017 10:00,303,1737,2995,864,365,543,593,1779
18/07/2017 11:00,375,2349,3811,1005,470,561,716,2139
18/07/2017 12:00,624,3155,4295,1171,737,748,911,2832
18/07/2017 13:00,730,3685,4986,754,885,0,992,3208
18/07/2017 14:00,390,3102,4221,1719,610,873,887,2733
18/07/2017 15:00,413,2550,4660,1750,351,688,800,3678
18/07/2017 16:00,472,2332,4969,1934,427,1300,968,4484
18/07/2017 17:00,547,2602,4671,1894,418,1404,923,4816
18/07/2017 18:00,478,2275,3971,1672,342,1150,743,3606
18/07/2017 19:00,428,1466,2477,1185,201,827,528,2551
18/07/2017 20:00,284,1182,1288,949,131,611,439,2155
18/07/2017 21:00,252,1147,843,581,82,426,396,1928
18/07/2017 22:00,185,752,511,436,69,346,304,1703
18/07/2017 23:00,118,460,280,269,30,230,223,1055
19/07/2017 00:00,65,408,134,146,24,123,113,448
19/07/2017 01:00,48,290,48,60,8,57,40,194
19/07/2017 02:00,22,154,55,32,7,35,22,174
19/07/2017 03:00,6,209,19,24,3,40,7,107
19/07/2017 04:00,12,74,61,7,19,30,16,125
19/07/2017 05:00,26,95,78,31,19,35,39,125
19/07/2017 06:00,79,425,300,110,46,145,118,529
19/07/2017 07:00,117,1114,450,213,73,374,435,1261
19/07/2017 08:00,348,2079,1026,552,139,891,876,2313
19/07/2017 09:00,247,1433,1711,606,140,632,502,1547
19/07/2017 10:00,284,1312,2316,789,149,625,494,1666
19/07/2017 11:00,287,1294,2596,597,192,667,441,2295
19/07/2017 12:00,429,1683,2518,1176,328,824,579,3601
19/07/2017 13:00,531,2329,3083,1350,511,1092,721,4213
