Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
16/03/2024 19:00,,,,7,1,6,18,6,12,,,,0,0,0,12,12,0,5,5,0,86,51,35,0,,70,0,70,43,0,43
16/03/2024 20:00,,,,8,3,5,14,6,8,,,,0,0,0,4,4,0,3,3,0,86,41,45,0,,73,0,73,45,0,45
16/03/2024 21:00,,,,6,5,1,12,4,8,,,,0,0,0,4,4,0,0,0,0,55,28,27,0,,54,0,54,46,0,46
16/03/2024 22:00,,,,4,2,2,3,1,2,,,,0,0,0,6,6,0,2,2,0,56,36,20,0,,51,0,51,21,0,21
16/03/2024 23:00,,,,3,1,2,6,2,4,,,,0,0,0,1,1,0,0,0,0,48,32,16,0,,22,0,22,24,0,24
17/03/2024 00:00,,,,4,3,1,6,2,4,,,,0,0,0,1,1,0,0,0,0,22,14,8,0,,27,2,25,27,0,27
17/03/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,21,10,11,0,,1,0,1,4,0,4
17/03/2024 02:00,,,,2,0,2,5,2,3,,,,0,0,0,0,0,0,2,2,0,10,6,4,0,,6,0,6,20,0,20
17/03/2024 03:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,1,1,0,14,11,3,0,,5,1,4,13,0,13
17/03/2024 04:00,,,,1,1,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,11,8,3,0,,1,0,1,3,0,3
17/03/2024 05:00,,,,2,1,1,2,1,1,,,,0,0,0,1,1,0,0,0,0,9,6,3,0,,2,0,2,4,0,4
17/03/2024 06:00,,,,5,2,3,4,2,2,,,,0,0,0,2,2,0,1,1,0,20,4,16,0,,8,0,8,5,0,5
17/03/2024 07:00,,,,17,7,10,19,5,14,,,,0,0,0,0,0,0,4,4,0,30,8,22,0,,8,0,8,8,0,8
17/03/2024 08:00,,,,72,31,41,91,34,57,,,,0,0,0,9,9,0,7,7,0,39,10,29,0,,22,0,22,14,1,13
17/03/2024 09:00,,,,106,46,60,110,48,62,,,,0,0,0,8,8,0,11,11,0,61,21,40,0,,46,0,46,12,0,12
17/03/2024 10:00,,,,141,61,80,151,65,86,,,,0,0,0,12,12,0,15,15,0,70,16,54,0,,52,0,52,21,0,21
17/03/2024 11:00,,,,150,68,82,207,79,128,,,,0,0,0,10,10,0,6,6,0,94,34,60,0,,72,0,72,42,0,42
17/03/2024 12:00,,,,123,64,59,128,67,61,,,,0,0,0,14,14,0,21,21,0,85,24,61,0,,74,0,74,38,0,38
17/03/2024 13:00,,,,105,57,48,144,73,71,,,,0,0,0,22,22,0,14,14,0,93,27,66,0,,81,0,81,34,0,34
17/03/2024 14:00,,,,89,43,46,145,75,70,,,,0,0,0,10,10,0,9,9,0,86,40,46,0,,38,0,38,47,0,47
17/03/2024 15:00,,,,54,32,22,77,33,44,,,,0,0,0,12,12,0,4,4,0,82,37,45,0,,49,0,49,56,0,56
17/03/2024 16:00,,,,64,30,34,76,39,37,,,,0,0,0,11,11,0,7,7,0,75,35,40,0,,55,0,55,39,1,38
17/03/2024 17:00,,,,50,29,21,83,54,29,,,,0,0,0,7,7,0,5,5,0,82,38,44,0,,40,0,40,41,0,41
17/03/2024 18:00,,,,20,12,8,41,24,17,,,,0,0,0,7,7,0,4,4,0,71,31,40,0,,46,0,46,33,0,33
17/03/2024 19:00,,,,15,5,10,36,13,23,,,,0,0,0,9,9,0,2,2,0,62,36,26,0,,49,1,48,39,0,39
17/03/2024 20:00,,,,10,4,6,19,7,12,,,,0,0,0,5,5,0,7,7,0,48,27,21,0,,40,0,40,44,0,44
17/03/2024 21:00,,,,9,5,4,19,9,10,,,,0,0,0,6,6,0,2,2,0,45,22,23,0,,31,0,31,22,0,22
17/03/2024 22:00,,,,3,1,2,8,3,5,,,,0,0,0,3,3,0,1,1,0,42,19,23,0,,29,2,27,35,0,35
17/03/2024 23:00,,,,1,1,0,3,1,2,,,,0,0,0,2,2,0,0,0,0,27,10,17,0,,18,0,18,30,0,30
18/03/2024 00:00,,,,2,2,0,6,2,4,,,,0,0,0,1,1,0,1,1,0,17,8,9,0,,9,0,9,22,1,21
18/03/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,18,10,8,0,,1,0,1,11,0,11
18/03/2024 02:00,,,,3,1,2,3,1,2,,,,0,0,0,0,0,0,1,1,0,20,15,5,0,,6,1,5,12,0,12
18/03/2024 03:00,,,,2,1,1,5,1,4,,,,0,0,0,0,0,0,1,1,0,12,7,5,0,,4,0,4,7,0,7
18/03/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,9,5,4,0,,3,0,3,5,0,5
18/03/2024 05:00,,,,0,0,0,3,2,1,,,,0,0,0,1,1,0,0,0,0,7,4,3,0,,2,0,2,4,0,4
18/03/2024 06:00,,,,8,3,5,8,4,4,,,,0,0,0,5,5,0,1,1,0,33,7,26,0,,11,0,11,2,0,2
18/03/2024 07:00,,,,31,14,17,40,15,25,,,,0,0,0,2,2,0,6,6,0,36,9,27,0,,12,0,12,5,0,5
18/03/2024 08:00,,,,65,23,42,87,30,57,,,,0,0,0,5,5,0,9,9,0,42,14,28,0,,18,0,18,15,2,13
18/03/2024 09:00,,,,149,54,95,168,57,111,,,,0,0,0,8,8,0,12,12,0,50,12,38,0,,26,0,26,9,0,9
18/03/2024 10:00,,,,194,90,104,250,113,137,,,,0,0,0,17,17,0,15,15,0,45,17,28,0,,30,0,30,28,0,28
18/03/2024 11:00,,,,187,95,92,258,123,135,,,,0,0,0,21,21,0,22,22,0,67,30,37,0,,48,0,48,30,0,30
18/03/2024 12:00,,,,158,86,72,201,105,96,,,,0,0,0,23,23,0,8,8,0,70,30,40,0,,57,0,57,56,0,56
18/03/2024 13:00,,,,79,49,30,141,79,62,,,,0,0,0,12,12,0,12,12,0,70,29,41,0,,64,0,64,61,0,61
18/03/2024 14:00,,,,67,35,32,97,47,50,,,,0,0,0,21,21,0,5,5,0,74,35,39,0,,59,0,59,55,0,55
18/03/2024 15:00,,,,60,31,29,85,44,41,,,,0,0,0,6,6,0,7,7,0,74,36,38,0,,51,0,51,57,0,57
18/03/2024 16:00,,,,35,20,15,56,26,30,,,,0,0,0,7,7,0,3,3,0,81,38,43,0,,60,0,60,52,0,52
18/03/2024 17:00,,,,32,15,17,52,20,32,,,,0,0,0,15,15,0,10,10,0,73,37,36,0,,51,0,51,61,0,61
18/03/2024 18:00,,,,23,13,10,51,23,28,,,,0,0,0,15,15,0,4,4,0,76,37,39,0,,64,0,64,56,0,56
18/03/2024 19:00,,,,15,7,8,28,13,15,,,,0,0,0,9,9,0,10,10,0,69,39,30,0,,48,0,48,57,0,57
18/03/2024 20:00,,,,6,2,4,11,6,5,,,,0,0,0,5,5,0,5,5,0,55,34,21,0,,32,0,32,56,1,55
18/03/2024 21:00,,,,5,2,3,10,2,8,,,,0,0,0,8,8,0,4,4,0,36,24,12,0,,22,0,22,52,0,52
18/03/2024 22:00,,,,3,1,2,2,1,1,,,,0,0,0,3,3,0,4,4,0,36,25,11,0,,34,0,34,31,0,31
18/03/2024 23:00,,,,1,1,0,5,2,3,,,,0,0,0,4,4,0,2,2,0,9,6,3,0,,10,0,10,16,0,16
19/03/2024 00:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,9,9,0,0,,7,0,7,11,0,11
19/03/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,2,1,1,0,,0,0,0,1,0,1
19/03/2024 02:00,,,,2,1,1,4,2,2,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,2,0,2,3,0,3
19/03/2024 03:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,1,1,0,6,5,1,0,,3,0,3,3,0,3
19/03/2024 04:00,,,,2,1,1,2,1,1,,,,0,0,0,1,1,0,0,0,0,6,1,5,0,,0,0,0,2,0,2
19/03/2024 05:00,,,,4,3,1,3,1,2,,,,0,0,0,1,1,0,0,0,0,27,2,25,0,,13,0,13,2,0,2
19/03/2024 06:00,,,,25,20,5,26,22,4,,,,0,0,0,10,10,0,5,5,0,106,20,86,0,,31,1,30,15,1,14
19/03/2024 07:00,,,,58,50,8,71,56,15,,,,0,0,0,15,15,0,29,29,0,308,55,253,0,,92,0,92,41,2,39
19/03/2024 08:00,,,,92,72,20,139,111,28,,,,0,0,0,66,66,0,123,123,0,644,82,562,0,,248,0,248,59,1,58
19/03/2024 09:00,,,,50,28,22,75,48,27,,,,0,0,0,20,20,0,11,11,0,244,47,197,0,,140,0,140,27,0,27
19/03/2024 10:00,,,,50,24,26,79,42,37,,,,0,0,0,13,13,0,12,12,0,77,21,56,0,,69,0,69,31,0,31
19/03/2024 11:00,,,,45,24,21,61,28,33,,,,0,0,0,7,7,0,11,11,0,79,30,49,0,,58,0,58,28,0,28
19/03/2024 12:00,,,,63,33,30,78,38,40,,,,0,0,0,14,14,0,17,17,0,120,54,66,0,,68,0,68,59,1,58
19/03/2024 13:00,,,,46,22,24,64,30,34,,,,0,0,0,9,9,0,15,15,0,95,42,53,0,,74,1,73,58,1,57
19/03/2024 14:00,,,,43,25,18,57,23,34,,,,0,0,0,10,10,0,11,11,0,99,45,54,0,,71,0,71,56,0,56
19/03/2024 15:00,,,,31,14,17,73,29,44,,,,0,0,0,55,55,0,9,9,0,126,73,53,0,,60,1,59,61,0,61
19/03/2024 16:00,,,,53,20,33,84,30,54,,,,0,0,0,40,40,0,33,33,0,225,149,76,0,,97,0,97,112,0,112
19/03/2024 17:00,,,,96,20,76,144,25,119,,,,0,0,0,35,35,0,34,34,0,427,308,119,0,,102,0,102,208,0,208
19/03/2024 18:00,,,,75,21,54,106,27,79,,,,0,0,0,33,33,0,14,14,0,311,223,88,0,,90,1,89,147,1,146
19/03/2024 19:00,,,,38,10,28,60,16,44,,,,0,0,0,15,15,0,10,10,0,153,104,49,0,,76,0,76,100,0,100
19/03/2024 20:00,,,,19,5,14,17,6,11,,,,0,0,0,14,14,0,10,10,0,134,77,57,0,,63,0,63,66,1,65
19/03/2024 21:00,,,,8,3,5,18,3,15,,,,0,0,0,7,7,0,4,4,0,90,61,29,0,,49,0,49,61,1,60
19/03/2024 22:00,,,,8,3,5,17,4,13,,,,0,0,0,6,6,0,2,2,0,51,31,20,0,,29,0,29,26,0,26
19/03/2024 23:00,,,,6,1,5,4,1,3,,,,0,0,0,5,5,0,1,1,0,19,14,5,0,,14,0,14,21,0,21
20/03/2024 00:00,,,,1,0,1,1,0,1,,,,0,0,0,0,0,0,0,0,0,18,15,3,0,,10,0,10,21,0,21
20/03/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,2,1,1,0,,0,0,0,1,0,1
20/03/2024 02:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,,5,0,5,6,0,6
20/03/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,2,4,0,,3,0,3,5,0,5
20/03/2024 04:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,5,1,4,0,,1,0,1,2,0,2
20/03/2024 05:00,,,,6,4,2,10,4,6,,,,0,0,0,0,0,0,0,0,0,23,2,21,0,,10,0,10,1,0,1
20/03/2024 06:00,,,,16,12,4,18,14,4,,,,0,0,0,4,4,0,1,1,0,122,28,94,0,,16,0,16,10,0,10
20/03/2024 07:00,,,,36,31,5,55,45,10,,,,0,0,0,13,13,0,21,21,0,287,49,238,0,,80,0,80,31,0,31
20/03/2024 08:00,,,,72,57,15,110,92,18,,,,0,0,0,57,57,0,106,106,0,667,105,562,0,,219,0,219,56,0,56
20/03/2024 09:00,,,,36,26,10,63,43,20,,,,0,0,0,12,12,0,25,25,0,256,30,226,0,,138,0,138,37,0,37
20/03/2024 10:00,,,,26,14,12,41,19,22,,,,0,0,0,11,11,0,12,12,0,81,21,60,0,,61,1,60,21,0,21
20/03/2024 11:00,,,,33,22,11,42,24,18,,,,0,0,0,8,8,0,13,13,0,78,31,47,0,,64,0,64,35,1,34
20/03/2024 12:00,,,,40,23,17,38,19,19,,,,0,0,0,12,12,0,9,9,0,97,40,57,0,,82,1,81,57,1,56
20/03/2024 13:00,,,,54,27,27,54,25,29,,,,0,0,0,26,26,0,14,14,0,103,45,58,0,,64,0,64,75,0,75
20/03/2024 14:00,,,,43,16,27,69,25,44,,,,0,0,0,17,17,0,21,21,0,99,46,53,0,,69,1,68,63,0,63
20/03/2024 15:00,,,,53,24,29,72,34,38,,,,0,0,0,45,45,0,23,23,0,131,74,57,0,,50,0,50,60,0,60
20/03/2024 16:00,,,,69,25,44,93,30,63,,,,0,0,0,33,33,0,30,30,0,233,156,77,0,,82,0,82,107,0,107
20/03/2024 17:00,,,,96,27,69,147,41,106,,,,0,0,0,32,32,0,32,32,0,429,320,109,0,,111,1,110,192,1,191
20/03/2024 18:00,,,,92,37,55,140,53,87,,,,0,0,0,35,35,0,26,26,0,352,250,102,0,,107,1,106,148,0,148
20/03/2024 19:00,,,,61,23,38,84,30,54,,,,0,0,0,18,18,0,8,8,0,188,112,76,0,,82,0,82,129,0,129
20/03/2024 20:00,,,,40,15,25,53,13,40,,,,0,0,0,16,16,0,12,12,0,117,72,45,0,,80,2,78,93,0,93
20/03/2024 21:00,,,,10,4,6,21,6,15,,,,0,0,0,12,12,0,1,1,0,87,54,33,0,,51,0,51,54,0,54
20/03/2024 22:00,,,,6,2,4,19,4,15,,,,0,0,0,7,7,0,2,2,0,73,47,26,0,,43,1,42,45,0,45
20/03/2024 23:00,,,,4,2,2,2,0,2,,,,0,0,0,2,2,0,1,1,0,32,23,9,0,,24,0,24,29,0,29
21/03/2024 00:00,,,,1,1,0,3,0,3,,,,0,0,0,2,2,0,0,0,0,16,12,4,0,,6,0,6,7,0,7
21/03/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,5,4,1,0,,0,0,0,2,0,2
21/03/2024 02:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,3,0,3
21/03/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,3,2,1,0,,1,0,1,4,1,3
21/03/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,5,2,3,0,,1,0,1,1,0,1
21/03/2024 05:00,,,,4,2,2,3,1,2,,,,0,0,0,0,0,0,1,1,0,39,2,37,0,,10,0,10,2,0,2
21/03/2024 06:00,,,,17,14,3,25,19,6,,,,0,0,0,9,9,0,2,2,0,116,29,87,0,,19,0,19,12,0,12
21/03/2024 07:00,,,,42,40,2,59,53,6,,,,0,0,0,16,16,0,27,27,0,282,39,243,0,,79,0,79,35,1,34
21/03/2024 08:00,,,,78,59,19,133,106,27,,,,0,0,0,51,51,0,108,108,0,636,98,538,0,,224,1,223,41,0,41
21/03/2024 09:00,,,,28,16,12,48,31,17,,,,0,0,0,13,13,0,14,14,0,244,28,216,0,,148,0,148,38,0,38
21/03/2024 10:00,,,,34,18,16,40,18,22,,,,0,0,0,8,8,0,9,9,0,110,30,80,0,,70,0,70,25,1,24
21/03/2024 11:00,,,,19,8,11,35,15,20,,,,0,0,0,16,16,0,14,14,0,73,25,48,0,,53,0,53,32,0,32
21/03/2024 12:00,,,,23,10,13,51,24,27,,,,0,0,0,7,7,0,10,10,0,95,44,51,0,,70,0,70,53,0,53
21/03/2024 13:00,,,,27,13,14,30,16,14,,,,0,0,0,12,12,0,18,18,0,92,50,42,0,,73,0,73,66,0,66
21/03/2024 14:00,,,,32,15,17,62,24,38,,,,0,0,0,17,17,0,12,12,0,99,42,57,0,,63,0,63,43,0,43
21/03/2024 15:00,,,,26,6,20,44,16,28,,,,0,0,0,43,43,0,16,16,0,136,81,55,0,,65,1,64,70,1,69
21/03/2024 16:00,,,,42,14,28,72,21,51,,,,0,0,0,44,44,0,28,28,0,229,152,77,0,,83,0,83,120,1,119
21/03/2024 17:00,,,,70,11,59,110,17,93,,,,0,0,0,30,30,0,20,20,0,409,286,123,0,,104,1,103,195,0,195
21/03/2024 18:00,,,,70,19,51,112,26,86,,,,0,0,0,25,25,0,10,10,0,301,195,106,0,,83,0,83,177,0,177
21/03/2024 19:00,,,,27,6,21,43,16,27,,,,0,0,0,9,9,0,6,6,0,219,125,94,0,,90,0,90,107,0,107
21/03/2024 20:00,,,,13,3,10,33,11,22,,,,0,0,0,10,10,0,3,3,0,117,69,48,0,,70,0,70,73,0,73
21/03/2024 21:00,,,,9,6,3,23,2,21,,,,0,0,0,12,12,0,4,4,0,92,59,33,0,,51,0,51,67,0,67
21/03/2024 22:00,,,,10,4,6,17,4,13,,,,0,0,0,9,9,0,2,2,0,62,45,17,0,,31,0,31,55,0,55
21/03/2024 23:00,,,,4,2,2,8,3,5,,,,0,0,0,2,2,0,0,0,0,28,25,3,0,,20,0,20,32,0,32
22/03/2024 00:00,,,,0,0,0,4,1,3,,,,0,0,0,2,2,0,1,1,0,26,20,6,0,,9,0,9,23,0,23
22/03/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,8,6,2,0,,0,0,0,4,0,4
22/03/2024 02:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,2,2,0,0,,2,0,2,4,0,4
22/03/2024 03:00,,,,2,2,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,2,0,2
22/03/2024 04:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,8,3,5,0,,1,0,1,3,1,2
22/03/2024 05:00,,,,5,3,2,4,2,2,,,,0,0,0,0,0,0,2,2,0,24,3,21,0,,8,0,8,3,0,3
22/03/2024 06:00,,,,13,9,4,25,20,5,,,,0,0,0,6,6,0,5,5,0,109,24,85,0,,19,0,19,16,0,16
22/03/2024 07:00,,,,50,41,9,62,49,13,,,,0,0,0,14,14,0,16,16,0,218,51,167,0,,75,1,74,29,0,29
22/03/2024 08:00,,,,70,50,20,98,67,31,,,,0,0,0,44,44,0,76,76,0,381,70,311,0,,166,1,165,37,0,37
22/03/2024 09:00,,,,45,22,23,56,30,26,,,,0,0,0,15,15,0,9,9,0,165,33,132,0,,102,1,101,39,0,39
22/03/2024 10:00,,,,48,22,26,53,26,27,,,,0,0,0,6,6,0,10,10,0,81,21,60,0,,64,0,64,31,1,30
22/03/2024 11:00,,,,53,28,25,71,37,34,,,,0,0,0,16,16,0,7,7,0,95,29,66,0,,78,1,77,30,1,29
22/03/2024 12:00,,,,58,25,33,88,34,54,,,,0,0,0,19,19,0,10,10,0,106,48,58,0,,74,1,73,60,0,60
22/03/2024 13:00,,,,57,26,31,78,31,47,,,,0,0,0,45,45,0,16,16,0,116,50,66,0,,88,1,87,56,0,56
22/03/2024 14:00,,,,44,20,24,56,27,29,,,,0,0,0,16,16,0,13,13,0,134,64,70,0,,76,0,76,46,0,46
22/03/2024 15:00,,,,37,14,23,60,28,32,,,,0,0,0,22,22,0,16,16,0,142,80,62,0,,70,0,70,67,0,67
22/03/2024 16:00,,,,51,16,35,74,22,52,,,,0,0,0,37,37,0,11,11,0,186,110,76,0,,99,2,97,84,0,84
22/03/2024 17:00,,,,71,18,53,103,31,72,,,,0,0,0,32,32,0,18,18,0,311,194,117,0,,96,0,96,150,0,150
22/03/2024 18:00,,,,52,18,34,75,32,43,,,,0,0,0,17,17,0,11,11,0,214,136,78,0,,92,2,90,110,0,110
22/03/2024 19:00,,,,15,7,8,30,10,20,,,,0,0,0,7,7,0,16,16,0,154,90,64,0,,80,0,80,56,0,56
22/03/2024 20:00,,,,14,6,8,24,6,18,,,,0,0,0,11,11,0,2,2,0,98,63,35,0,,73,0,73,68,0,68
22/03/2024 21:00,,,,5,1,4,17,3,14,,,,0,0,0,6,6,0,7,7,0,71,40,31,0,,58,0,58,50,0,50
22/03/2024 22:00,,,,4,3,1,12,3,9,,,,0,0,0,6,6,0,2,2,0,54,37,17,0,,44,1,43,28,0,28
22/03/2024 23:00,,,,2,0,2,6,1,5,,,,0,0,0,5,5,0,1,1,0,40,28,12,0,,24,1,23,32,0,32
23/03/2024 00:00,,,,2,1,1,7,2,5,,,,0,0,0,4,4,0,0,0,0,36,24,12,0,,10,0,10,23,0,23
23/03/2024 01:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,15,12,3,0,,1,0,1,5,0,5
23/03/2024 02:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,6,3,3,0,,6,0,6,20,0,20
23/03/2024 03:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,7,5,2,0,,1,0,1,7,0,7
23/03/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,6,4,2,0,,0,0,0,3,1,2
23/03/2024 05:00,,,,0,0,0,1,0,1,,,,0,0,0,2,2,0,0,0,0,9,5,4,0,,4,0,4,3,0,3
23/03/2024 06:00,,,,3,2,1,4,3,1,,,,0,0,0,3,3,0,1,1,0,33,10,23,0,,11,0,11,3,0,3
23/03/2024 07:00,,,,11,7,4,11,7,4,,,,0,0,0,1,1,0,1,1,0,37,13,24,0,,9,0,9,12,0,12
23/03/2024 08:00,,,,18,5,13,27,11,16,,,,0,0,0,5,5,0,7,7,0,50,12,38,0,,34,0,34,15,0,15
23/03/2024 09:00,,,,56,17,39,50,14,36,,,,0,0,0,8,8,0,8,8,0,77,34,43,0,,47,0,47,13,0,13
23/03/2024 10:00,,,,56,25,31,57,29,28,,,,0,0,0,8,8,0,8,8,0,82,27,55,0,,49,0,49,30,0,30
23/03/2024 11:00,,,,52,23,29,79,35,44,,,,0,0,0,18,18,0,7,7,0,92,27,65,0,,67,1,66,31,2,29
23/03/2024 12:00,,,,76,33,43,82,37,45,,,,0,0,0,16,16,0,7,7,0,79,28,51,0,,81,0,81,47,0,47
23/03/2024 13:00,,,,52,31,21,71,39,32,,,,0,0,0,8,8,0,12,12,0,99,42,57,0,,98,1,97,57,0,57
23/03/2024 14:00,,,,44,24,20,74,37,37,,,,0,0,0,11,11,0,7,7,0,102,40,62,0,,94,0,94,73,0,73
23/03/2024 15:00,,,,43,22,21,67,34,33,,,,0,0,0,11,11,0,4,4,0,99,33,66,0,,78,0,78,68,0,68
23/03/2024 16:00,,,,37,20,17,52,30,22,,,,0,0,0,7,7,0,9,9,0,111,37,74,0,,78,0,78,88,0,88
23/03/2024 17:00,,,,47,20,27,52,17,35,,,,0,0,0,8,8,0,9,9,0,97,39,58,0,,81,0,81,56,2,54
23/03/2024 18:00,,,,20,11,9,29,16,13,,,,0,0,0,14,14,0,7,7,0,116,52,64,0,,70,0,70,47,0,47
23/03/2024 19:00,,,,17,6,11,32,15,17,,,,0,0,0,12,12,0,8,8,0,118,54,64,0,,54,0,54,57,0,57
23/03/2024 20:00,,,,3,1,2,23,12,11,,,,0,0,0,3,3,0,0,0,0,87,28,59,0,,59,0,59,36,0,36
23/03/2024 21:00,,,,5,3,2,19,8,11,,,,0,0,0,2,2,0,3,3,0,52,28,24,0,,72,2,70,41,0,41
23/03/2024 22:00,,,,5,3,2,13,5,8,,,,0,0,0,3,3,0,3,3,0,55,36,19,0,,44,2,42,32,1,31
23/03/2024 23:00,,,,6,2,4,10,2,8,,,,0,0,0,3,3,0,3,3,0,47,33,14,0,,17,0,17,21,0,21
24/03/2024 00:00,,,,3,3,0,5,1,4,,,,0,0,0,1,1,0,0,0,0,17,13,4,0,,12,1,11,25,0,25
24/03/2024 01:00,,,,4,2,2,4,2,2,,,,0,0,0,0,0,0,0,0,0,14,6,8,0,,1,0,1,6,0,6
24/03/2024 02:00,,,,2,1,1,4,2,2,,,,0,0,0,0,0,0,0,0,0,11,9,2,0,,10,0,10,19,0,19
24/03/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,8,7,1,0,,6,0,6,11,0,11
24/03/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,5,3,2,0,,2,0,2,6,0,6
24/03/2024 05:00,,,,1,1,0,1,0,1,,,,0,0,0,2,2,0,1,1,0,4,2,2,0,,3,0,3,2,0,2
24/03/2024 06:00,,,,7,3,4,7,2,5,,,,0,0,0,3,3,0,1,1,0,18,3,15,0,,12,0,12,4,0,4
24/03/2024 07:00,,,,38,17,21,45,16,29,,,,0,0,0,3,3,0,5,5,0,33,10,23,0,,9,0,9,10,0,10
24/03/2024 08:00,,,,105,32,73,109,32,77,,,,0,0,0,10,10,0,9,9,0,62,27,35,0,,20,0,20,17,0,17
24/03/2024 09:00,,,,114,52,62,124,54,70,,,,0,0,0,8,8,0,5,5,0,61,21,40,0,,35,0,35,24,0,24
24/03/2024 10:00,,,,157,73,84,176,79,97,,,,0,0,0,15,15,0,7,7,0,64,21,43,0,,48,0,48,23,0,23
24/03/2024 11:00,,,,182,87,95,227,115,112,,,,0,0,0,23,23,0,13,13,0,75,20,55,0,,50,0,50,42,1,41
24/03/2024 12:00,,,,129,69,60,165,89,76,,,,0,0,0,20,20,0,9,9,0,97,35,62,0,,68,0,68,46,2,44
24/03/2024 13:00,,,,124,62,62,156,73,83,,,,0,0,0,22,22,0,17,17,0,90,37,53,0,,74,0,74,61,0,61
24/03/2024 14:00,,,,118,54,64,145,75,70,,,,0,0,0,18,18,0,5,5,0,94,38,56,0,,65,0,65,51,0,51
24/03/2024 15:00,,,,87,49,38,94,47,47,,,,0,0,0,15,15,0,8,8,0,96,45,51,0,,70,0,70,47,0,47
24/03/2024 16:00,,,,60,31,29,88,52,36,,,,0,0,0,6,6,0,9,9,0,118,47,71,0,,63,0,63,55,0,55
24/03/2024 17:00,,,,51,30,21,67,35,32,,,,0,0,0,8,8,0,1,1,0,76,41,35,0,,73,1,72,62,0,62
24/03/2024 18:00,,,,25,13,12,39,21,18,,,,0,0,0,17,17,0,1,1,0,84,36,48,0,,63,0,63,74,1,73
24/03/2024 19:00,,,,13,8,5,21,10,11,,,,0,0,0,8,8,0,0,0,0,77,41,36,0,,50,0,50,50,0,50
24/03/2024 20:00,,,,9,6,3,15,3,12,,,,0,0,0,2,2,0,0,0,0,67,31,36,0,,56,0,56,65,0,65
